time_start,time_end,evaporation_mm,daily_evaporation_label,evaporation_method,discharge_m3s,discharge_quality,all_fields_present
1996-07-25 23:00:00,1996-07-26 00:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,57.3,observed_instantaneous,True
1996-07-26 00:00:00,1996-07-26 01:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,57.3,linear_interpolated_instantaneous,True
1996-07-26 01:00:00,1996-07-26 02:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,57.3,linear_interpolated_instantaneous,True
1996-07-26 02:00:00,1996-07-26 03:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,57.3,linear_interpolated_instantaneous,True
1996-07-26 03:00:00,1996-07-26 04:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,57.3,observed_instantaneous,True
1996-07-26 04:00:00,1996-07-26 05:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,55.025,linear_interpolated_instantaneous,True
1996-07-26 05:00:00,1996-07-26 06:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,52.75,linear_interpolated_instantaneous,True
1996-07-26 06:00:00,1996-07-26 07:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,50.475,linear_interpolated_instantaneous,True
1996-07-26 07:00:00,1996-07-26 08:00:00,0.0,1996-07-26 08:00:00,daily_total_divided_by_24,48.2,observed_instantaneous,True
1996-07-26 08:00:00,1996-07-26 09:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,45.925,linear_interpolated_instantaneous,True
1996-07-26 09:00:00,1996-07-26 10:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,43.650000000000006,linear_interpolated_instantaneous,True
1996-07-26 10:00:00,1996-07-26 11:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,41.375,linear_interpolated_instantaneous,True
1996-07-26 11:00:00,1996-07-26 12:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,39.1,observed_instantaneous,True
1996-07-26 12:00:00,1996-07-26 13:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,41.9,linear_interpolated_instantaneous,True
1996-07-26 13:00:00,1996-07-26 14:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,44.7,linear_interpolated_instantaneous,True
1996-07-26 14:00:00,1996-07-26 15:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,47.5,linear_interpolated_instantaneous,True
1996-07-26 15:00:00,1996-07-26 16:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,50.3,observed_instantaneous,True
1996-07-26 16:00:00,1996-07-26 17:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,51.525,linear_interpolated_instantaneous,True
1996-07-26 17:00:00,1996-07-26 18:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,52.75,linear_interpolated_instantaneous,True
1996-07-26 18:00:00,1996-07-26 19:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,53.975,linear_interpolated_instantaneous,True
1996-07-26 19:00:00,1996-07-26 20:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,55.2,observed_instantaneous,True
1996-07-26 20:00:00,1996-07-26 21:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,55.55,linear_interpolated_instantaneous,True
1996-07-26 21:00:00,1996-07-26 22:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,55.900000000000006,linear_interpolated_instantaneous,True
1996-07-26 22:00:00,1996-07-26 23:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,56.25,linear_interpolated_instantaneous,True
1996-07-26 23:00:00,1996-07-27 00:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,56.6,observed_instantaneous,True
1996-07-27 00:00:00,1996-07-27 01:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,59.4,observed_instantaneous,True
1996-07-27 01:00:00,1996-07-27 02:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,72.2,observed_instantaneous,True
1996-07-27 02:00:00,1996-07-27 03:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,86.4,observed_instantaneous,True
1996-07-27 03:00:00,1996-07-27 04:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,115.0,observed_instantaneous,True
1996-07-27 04:00:00,1996-07-27 05:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,168.0,observed_instantaneous,True
1996-07-27 05:00:00,1996-07-27 06:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,251.0,observed_instantaneous,True
1996-07-27 06:00:00,1996-07-27 07:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,326.0,observed_instantaneous,True
1996-07-27 07:00:00,1996-07-27 08:00:00,0.0458333333333333,1996-07-27 08:00:00,daily_total_divided_by_24,398.0,observed_instantaneous,True
1996-07-27 08:00:00,1996-07-27 09:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,477.0,observed_instantaneous,True
1996-07-27 09:00:00,1996-07-27 10:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,558.0,observed_instantaneous,True
1996-07-27 10:00:00,1996-07-27 11:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,624.0,observed_instantaneous,True
1996-07-27 11:00:00,1996-07-27 12:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,674.0,observed_instantaneous,True
1996-07-27 12:00:00,1996-07-27 13:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,713.0,observed_instantaneous,True
1996-07-27 13:00:00,1996-07-27 14:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,732.0,observed_instantaneous,True
1996-07-27 14:00:00,1996-07-27 15:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,740.0,observed_instantaneous,True
1996-07-27 15:00:00,1996-07-27 16:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,727.0,observed_instantaneous,True
1996-07-27 16:00:00,1996-07-27 17:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,708.0,observed_instantaneous,True
1996-07-27 17:00:00,1996-07-27 18:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,674.0,observed_instantaneous,True
1996-07-27 18:00:00,1996-07-27 19:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,634.0,observed_instantaneous,True
1996-07-27 19:00:00,1996-07-27 20:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,590.0,observed_instantaneous,True
1996-07-27 20:00:00,1996-07-27 21:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,546.0,observed_instantaneous,True
1996-07-27 21:00:00,1996-07-27 22:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,499.0,observed_instantaneous,True
1996-07-27 22:00:00,1996-07-27 23:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,455.0,observed_instantaneous,True
1996-07-27 23:00:00,1996-07-28 00:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,416.0,observed_instantaneous,True
1996-07-28 00:00:00,1996-07-28 01:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,382.0,linear_interpolated_instantaneous,True
1996-07-28 01:00:00,1996-07-28 02:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,348.0,observed_instantaneous,True
1996-07-28 02:00:00,1996-07-28 03:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,321.5,linear_interpolated_instantaneous,True
1996-07-28 03:00:00,1996-07-28 04:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,295.0,observed_instantaneous,True
1996-07-28 04:00:00,1996-07-28 05:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,275.5,linear_interpolated_instantaneous,True
1996-07-28 05:00:00,1996-07-28 06:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,256.0,observed_instantaneous,True
1996-07-28 06:00:00,1996-07-28 07:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,241.5,linear_interpolated_instantaneous,True
1996-07-28 07:00:00,1996-07-28 08:00:00,0.0833333333333333,1996-07-28 08:00:00,daily_total_divided_by_24,227.0,observed_instantaneous,True
1996-07-28 08:00:00,1996-07-28 09:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,217.0,linear_interpolated_instantaneous,True
1996-07-28 09:00:00,1996-07-28 10:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,207.0,linear_interpolated_instantaneous,True
1996-07-28 10:00:00,1996-07-28 11:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,197.0,linear_interpolated_instantaneous,True
1996-07-28 11:00:00,1996-07-28 12:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,187.0,observed_instantaneous,True
1996-07-28 12:00:00,1996-07-28 13:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,179.0,linear_interpolated_instantaneous,True
1996-07-28 13:00:00,1996-07-28 14:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,171.0,observed_instantaneous,True
1996-07-28 14:00:00,1996-07-28 15:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,163.5,linear_interpolated_instantaneous,True
1996-07-28 15:00:00,1996-07-28 16:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,156.0,observed_instantaneous,True
1996-07-28 16:00:00,1996-07-28 17:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,150.0,linear_interpolated_instantaneous,True
1996-07-28 17:00:00,1996-07-28 18:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,144.0,observed_instantaneous,True
1996-07-28 18:00:00,1996-07-28 19:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,139.0,linear_interpolated_instantaneous,True
1996-07-28 19:00:00,1996-07-28 20:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,134.0,observed_instantaneous,True
1996-07-28 20:00:00,1996-07-28 21:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,130.0,linear_interpolated_instantaneous,True
1996-07-28 21:00:00,1996-07-28 22:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,126.0,observed_instantaneous,True
1996-07-28 22:00:00,1996-07-28 23:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,128.0,linear_interpolated_instantaneous,True
1996-07-28 23:00:00,1996-07-29 00:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,130.0,observed_instantaneous,True
1996-07-29 00:00:00,1996-07-29 01:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,140.0,linear_interpolated_instantaneous,True
1996-07-29 01:00:00,1996-07-29 02:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,150.0,observed_instantaneous,True
1996-07-29 02:00:00,1996-07-29 03:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,153.0,linear_interpolated_instantaneous,True
1996-07-29 03:00:00,1996-07-29 04:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,156.0,observed_instantaneous,True
1996-07-29 04:00:00,1996-07-29 05:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,151.5,linear_interpolated_instantaneous,True
1996-07-29 05:00:00,1996-07-29 06:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,147.0,observed_instantaneous,True
1996-07-29 06:00:00,1996-07-29 07:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,142.0,linear_interpolated_instantaneous,True
1996-07-29 07:00:00,1996-07-29 08:00:00,0.0708333333333333,1996-07-29 08:00:00,daily_total_divided_by_24,137.0,observed_instantaneous,True
1996-07-29 08:00:00,1996-07-29 09:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,131.0,linear_interpolated_instantaneous,True
1996-07-29 09:00:00,1996-07-29 10:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,125.0,observed_instantaneous,True
1996-07-29 10:00:00,1996-07-29 11:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,120.5,linear_interpolated_instantaneous,True
1996-07-29 11:00:00,1996-07-29 12:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,116.0,observed_instantaneous,True
1996-07-29 12:00:00,1996-07-29 13:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,112.0,linear_interpolated_instantaneous,True
1996-07-29 13:00:00,1996-07-29 14:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,108.0,observed_instantaneous,True
1996-07-29 14:00:00,1996-07-29 15:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,106.0,linear_interpolated_instantaneous,True
1996-07-29 15:00:00,1996-07-29 16:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,104.0,observed_instantaneous,True
1996-07-29 16:00:00,1996-07-29 17:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,104.0,linear_interpolated_instantaneous,True
1996-07-29 17:00:00,1996-07-29 18:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,104.0,observed_instantaneous,True
1996-07-29 18:00:00,1996-07-29 19:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,109.0,linear_interpolated_instantaneous,True
1996-07-29 19:00:00,1996-07-29 20:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,114.0,observed_instantaneous,True
1996-07-29 20:00:00,1996-07-29 21:00:00,0.0791666666666666,1996-07-30 08:00:00,daily_total_divided_by_24,114.5,linear_interpolated_instantaneous,True
