time_end,discharge_m3s,discharge_quality
1993-06-29 04:00:00,210.0,observed_instantaneous
1993-06-29 05:00:00,222.0,linear_interpolated_instantaneous
1993-06-29 06:00:00,234.0,observed_instantaneous
1993-06-29 07:00:00,259.0,linear_interpolated_instantaneous
1993-06-29 08:00:00,284.0,observed_instantaneous
1993-06-29 09:00:00,305.1666666666667,linear_interpolated_instantaneous
1993-06-29 10:00:00,326.3333333333333,linear_interpolated_instantaneous
1993-06-29 11:00:00,347.5,linear_interpolated_instantaneous
1993-06-29 12:00:00,368.6666666666666,linear_interpolated_instantaneous
1993-06-29 13:00:00,389.83333333333337,linear_interpolated_instantaneous
1993-06-29 14:00:00,411.0,observed_instantaneous
1993-06-29 15:00:00,426.6666666666667,linear_interpolated_instantaneous
1993-06-29 16:00:00,442.3333333333333,linear_interpolated_instantaneous
1993-06-29 17:00:00,458.0,linear_interpolated_instantaneous
1993-06-29 18:00:00,473.6666666666667,linear_interpolated_instantaneous
1993-06-29 19:00:00,489.33333333333337,linear_interpolated_instantaneous
1993-06-29 20:00:00,505.0,observed_instantaneous
1993-06-29 21:00:00,517.0,linear_interpolated_instantaneous
1993-06-29 22:00:00,529.0,observed_instantaneous
1993-06-29 23:00:00,533.0,linear_interpolated_instantaneous
1993-06-30 00:00:00,537.0,observed_instantaneous
1993-06-30 01:00:00,534.5,linear_interpolated_instantaneous
1993-06-30 02:00:00,532.0,observed_instantaneous
1993-06-30 03:00:00,522.0,linear_interpolated_instantaneous
1993-06-30 04:00:00,512.0,observed_instantaneous
1993-06-30 05:00:00,492.5,linear_interpolated_instantaneous
1993-06-30 06:00:00,473.0,observed_instantaneous
1993-06-30 07:00:00,445.5,linear_interpolated_instantaneous
1993-06-30 08:00:00,418.0,observed_instantaneous
1993-06-30 09:00:00,393.3333333333333,linear_interpolated_instantaneous
1993-06-30 10:00:00,368.6666666666667,linear_interpolated_instantaneous
1993-06-30 11:00:00,344.0,linear_interpolated_instantaneous
1993-06-30 12:00:00,319.33333333333337,linear_interpolated_instantaneous
1993-06-30 13:00:00,294.66666666666663,linear_interpolated_instantaneous
1993-06-30 14:00:00,270.0,observed_instantaneous
1993-06-30 15:00:00,258.6666666666667,linear_interpolated_instantaneous
1993-06-30 16:00:00,247.33333333333331,linear_interpolated_instantaneous
1993-06-30 17:00:00,236.0,linear_interpolated_instantaneous
1993-06-30 18:00:00,224.66666666666669,linear_interpolated_instantaneous
1993-06-30 19:00:00,213.3333333333333,linear_interpolated_instantaneous
1993-06-30 20:00:00,202.0,observed_instantaneous
1993-06-30 21:00:00,196.0,linear_interpolated_instantaneous
1993-06-30 22:00:00,190.0,linear_interpolated_instantaneous
1993-06-30 23:00:00,184.0,linear_interpolated_instantaneous
1993-07-01 00:00:00,178.0,linear_interpolated_instantaneous
1993-07-01 01:00:00,172.0,linear_interpolated_instantaneous
1993-07-01 02:00:00,166.0,observed_instantaneous
1993-07-01 03:00:00,163.5,linear_interpolated_instantaneous
1993-07-01 04:00:00,161.0,linear_interpolated_instantaneous
1993-07-01 05:00:00,158.5,linear_interpolated_instantaneous
1993-07-01 06:00:00,156.0,observed_instantaneous
1993-07-01 07:00:00,155.5,linear_interpolated_instantaneous
1993-07-01 08:00:00,155.0,observed_instantaneous
1993-07-01 09:00:00,152.75,linear_interpolated_instantaneous
1993-07-01 10:00:00,150.5,linear_interpolated_instantaneous
1993-07-01 11:00:00,148.25,linear_interpolated_instantaneous
1993-07-01 12:00:00,146.0,observed_instantaneous
1993-07-01 13:00:00,143.5,linear_interpolated_instantaneous
1993-07-01 14:00:00,141.0,linear_interpolated_instantaneous
1993-07-01 15:00:00,138.5,linear_interpolated_instantaneous
1993-07-01 16:00:00,136.0,observed_instantaneous
1993-07-01 17:00:00,133.5,linear_interpolated_instantaneous
1993-07-01 18:00:00,131.0,linear_interpolated_instantaneous
1993-07-01 19:00:00,128.5,linear_interpolated_instantaneous
1993-07-01 20:00:00,126.0,linear_interpolated_instantaneous
1993-07-01 21:00:00,123.5,linear_interpolated_instantaneous
1993-07-01 22:00:00,121.0,observed_instantaneous
1993-07-01 23:00:00,120.0,linear_interpolated_instantaneous
1993-07-02 00:00:00,119.0,observed_instantaneous
1993-07-02 01:00:00,117.5,linear_interpolated_instantaneous
1993-07-02 02:00:00,116.0,linear_interpolated_instantaneous
1993-07-02 03:00:00,114.5,linear_interpolated_instantaneous
1993-07-02 04:00:00,113.0,linear_interpolated_instantaneous
1993-07-02 05:00:00,111.5,linear_interpolated_instantaneous
1993-07-02 06:00:00,110.0,linear_interpolated_instantaneous
1993-07-02 07:00:00,108.5,linear_interpolated_instantaneous
1993-07-02 08:00:00,107.0,observed_instantaneous
1993-07-02 09:00:00,105.875,linear_interpolated_instantaneous
1993-07-02 10:00:00,104.75,linear_interpolated_instantaneous
1993-07-02 11:00:00,103.625,linear_interpolated_instantaneous
1993-07-02 12:00:00,102.5,linear_interpolated_instantaneous
1993-07-02 13:00:00,101.375,linear_interpolated_instantaneous
1993-07-02 14:00:00,100.25,linear_interpolated_instantaneous
1993-07-02 15:00:00,99.125,linear_interpolated_instantaneous
1993-07-02 16:00:00,98.0,observed_instantaneous
1993-07-02 17:00:00,95.5,linear_interpolated_instantaneous
1993-07-02 18:00:00,93.0,linear_interpolated_instantaneous
1993-07-02 19:00:00,90.5,linear_interpolated_instantaneous
1993-07-02 20:00:00,88.0,observed_instantaneous
1993-07-02 21:00:00,89.75,linear_interpolated_instantaneous
1993-07-02 22:00:00,91.5,linear_interpolated_instantaneous
1993-07-02 23:00:00,93.25,linear_interpolated_instantaneous
1993-07-03 00:00:00,95.0,observed_instantaneous
