time_start,time_end,evaporation_mm,daily_evaporation_label,evaporation_method,discharge_m3s,discharge_quality,all_fields_present
1996-05-24 07:00:00,1996-05-24 08:00:00,0.1875,1996-05-24 08:00:00,daily_total_divided_by_24,19.2,observed_instantaneous,True
1996-05-24 08:00:00,1996-05-24 09:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,18.3,linear_interpolated_instantaneous,True
1996-05-24 09:00:00,1996-05-24 10:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,17.4,linear_interpolated_instantaneous,True
1996-05-24 10:00:00,1996-05-24 11:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,16.5,linear_interpolated_instantaneous,True
1996-05-24 11:00:00,1996-05-24 12:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,15.6,observed_instantaneous,True
1996-05-24 12:00:00,1996-05-24 13:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,15.3,linear_interpolated_instantaneous,True
1996-05-24 13:00:00,1996-05-24 14:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,15.0,linear_interpolated_instantaneous,True
1996-05-24 14:00:00,1996-05-24 15:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,14.7,linear_interpolated_instantaneous,True
1996-05-24 15:00:00,1996-05-24 16:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,14.4,observed_instantaneous,True
1996-05-24 16:00:00,1996-05-24 17:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,14.25,linear_interpolated_instantaneous,True
1996-05-24 17:00:00,1996-05-24 18:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,14.1,linear_interpolated_instantaneous,True
1996-05-24 18:00:00,1996-05-24 19:00:00,0.1416666666666666,1996-05-25 08:00:00,daily_total_divided_by_24,13.95,linear_interpolated_instantaneous,True
