time_end,discharge_m3s,discharge_quality
1996-04-19 19:00:00,467.0,observed_instantaneous
1996-04-19 20:00:00,461.0,observed_instantaneous
1996-04-19 21:00:00,441.0,observed_instantaneous
1996-04-19 22:00:00,415.0,observed_instantaneous
1996-04-19 23:00:00,385.0,observed_instantaneous
1996-04-20 00:00:00,354.0,linear_interpolated_instantaneous
1996-04-20 01:00:00,323.0,linear_interpolated_instantaneous
1996-04-20 02:00:00,292.0,observed_instantaneous
1996-04-20 03:00:00,264.0,linear_interpolated_instantaneous
1996-04-20 04:00:00,236.0,observed_instantaneous
1996-04-20 05:00:00,215.5,linear_interpolated_instantaneous
1996-04-20 06:00:00,195.0,observed_instantaneous
1996-04-20 07:00:00,178.0,linear_interpolated_instantaneous
1996-04-20 08:00:00,161.0,observed_instantaneous
1996-04-20 09:00:00,149.5,linear_interpolated_instantaneous
1996-04-20 10:00:00,138.0,observed_instantaneous
1996-04-20 11:00:00,130.0,linear_interpolated_instantaneous
1996-04-20 12:00:00,122.0,observed_instantaneous
1996-04-20 13:00:00,116.0,linear_interpolated_instantaneous
1996-04-20 14:00:00,110.0,observed_instantaneous
1996-04-20 15:00:00,106.0,linear_interpolated_instantaneous
1996-04-20 16:00:00,102.0,observed_instantaneous
1996-04-20 17:00:00,98.25,linear_interpolated_instantaneous
1996-04-20 18:00:00,94.5,observed_instantaneous
1996-04-20 19:00:00,90.85,linear_interpolated_instantaneous
1996-04-20 20:00:00,87.2,observed_instantaneous
1996-04-20 21:00:00,85.15,linear_interpolated_instantaneous
1996-04-20 22:00:00,83.1,observed_instantaneous
1996-04-20 23:00:00,80.55,linear_interpolated_instantaneous
1996-04-21 00:00:00,78.0,observed_instantaneous
1996-04-21 01:00:00,75.8,linear_interpolated_instantaneous
1996-04-21 02:00:00,73.6,linear_interpolated_instantaneous
1996-04-21 03:00:00,71.4,linear_interpolated_instantaneous
1996-04-21 04:00:00,69.2,observed_instantaneous
1996-04-21 05:00:00,67.15,linear_interpolated_instantaneous
1996-04-21 06:00:00,65.1,linear_interpolated_instantaneous
1996-04-21 07:00:00,63.05,linear_interpolated_instantaneous
1996-04-21 08:00:00,61.0,observed_instantaneous
1996-04-21 09:00:00,58.05,linear_interpolated_instantaneous
1996-04-21 10:00:00,55.1,linear_interpolated_instantaneous
1996-04-21 11:00:00,52.150000000000006,linear_interpolated_instantaneous
1996-04-21 12:00:00,49.2,observed_instantaneous
1996-04-21 13:00:00,47.150000000000006,linear_interpolated_instantaneous
1996-04-21 14:00:00,45.1,linear_interpolated_instantaneous
1996-04-21 15:00:00,43.05,linear_interpolated_instantaneous
1996-04-21 16:00:00,41.0,observed_instantaneous
1996-04-21 17:00:00,39.3,linear_interpolated_instantaneous
1996-04-21 18:00:00,37.6,linear_interpolated_instantaneous
1996-04-21 19:00:00,35.900000000000006,linear_interpolated_instantaneous
1996-04-21 20:00:00,34.2,observed_instantaneous
1996-04-21 21:00:00,33.900000000000006,linear_interpolated_instantaneous
1996-04-21 22:00:00,33.6,linear_interpolated_instantaneous
1996-04-21 23:00:00,33.3,linear_interpolated_instantaneous
1996-04-22 00:00:00,33.0,observed_instantaneous
1996-04-22 01:00:00,33.725,linear_interpolated_instantaneous
1996-04-22 02:00:00,34.45,linear_interpolated_instantaneous
1996-04-22 03:00:00,35.175,linear_interpolated_instantaneous
1996-04-22 04:00:00,35.9,observed_instantaneous
1996-04-22 05:00:00,34.6,linear_interpolated_instantaneous
1996-04-22 06:00:00,33.3,linear_interpolated_instantaneous
1996-04-22 07:00:00,32.0,linear_interpolated_instantaneous
1996-04-22 08:00:00,30.7,observed_instantaneous
1996-04-22 09:00:00,29.525,linear_interpolated_instantaneous
1996-04-22 10:00:00,28.35,linear_interpolated_instantaneous
1996-04-22 11:00:00,27.175,linear_interpolated_instantaneous
1996-04-22 12:00:00,26.0,observed_instantaneous
1996-04-22 13:00:00,25.225,linear_interpolated_instantaneous
1996-04-22 14:00:00,24.45,linear_interpolated_instantaneous
1996-04-22 15:00:00,23.675,linear_interpolated_instantaneous
1996-04-22 16:00:00,22.9,observed_instantaneous
1996-04-22 17:00:00,22.475,linear_interpolated_instantaneous
1996-04-22 18:00:00,22.05,linear_interpolated_instantaneous
1996-04-22 19:00:00,21.625,linear_interpolated_instantaneous
1996-04-22 20:00:00,21.2,observed_instantaneous
1996-04-22 21:00:00,21.0,linear_interpolated_instantaneous
1996-04-22 22:00:00,20.8,linear_interpolated_instantaneous
1996-04-22 23:00:00,20.6,linear_interpolated_instantaneous
1996-04-23 00:00:00,20.4,observed_instantaneous
1996-04-23 01:00:00,20.4,linear_interpolated_instantaneous
1996-04-23 02:00:00,20.4,linear_interpolated_instantaneous
1996-04-23 03:00:00,20.4,linear_interpolated_instantaneous
1996-04-23 04:00:00,20.4,observed_instantaneous
1996-04-23 05:00:00,20.275,linear_interpolated_instantaneous
1996-04-23 06:00:00,20.15,linear_interpolated_instantaneous
1996-04-23 07:00:00,20.025,linear_interpolated_instantaneous
1996-04-23 08:00:00,19.9,observed_instantaneous
1996-04-23 09:00:00,19.5,linear_interpolated_instantaneous
1996-04-23 10:00:00,19.1,linear_interpolated_instantaneous
1996-04-23 11:00:00,18.7,linear_interpolated_instantaneous
1996-04-23 12:00:00,18.3,observed_instantaneous
1996-04-23 13:00:00,17.9,linear_interpolated_instantaneous
1996-04-23 14:00:00,17.5,linear_interpolated_instantaneous
1996-04-23 15:00:00,17.1,linear_interpolated_instantaneous
1996-04-23 16:00:00,16.7,observed_instantaneous
1996-04-23 17:00:00,16.8,linear_interpolated_instantaneous
1996-04-23 18:00:00,16.9,linear_interpolated_instantaneous
1996-04-23 19:00:00,17.0,linear_interpolated_instantaneous
1996-04-23 20:00:00,17.1,observed_instantaneous
1996-04-23 21:00:00,17.5,linear_interpolated_instantaneous
1996-04-23 22:00:00,17.9,linear_interpolated_instantaneous
1996-04-23 23:00:00,18.3,linear_interpolated_instantaneous
1996-04-24 00:00:00,18.7,observed_instantaneous
1996-04-24 01:00:00,19.125,linear_interpolated_instantaneous
1996-04-24 02:00:00,19.55,linear_interpolated_instantaneous
1996-04-24 03:00:00,19.975,linear_interpolated_instantaneous
1996-04-24 04:00:00,20.4,observed_instantaneous
1996-04-24 05:00:00,20.175,linear_interpolated_instantaneous
1996-04-24 06:00:00,19.95,linear_interpolated_instantaneous
1996-04-24 07:00:00,19.725,linear_interpolated_instantaneous
1996-04-24 08:00:00,19.5,observed_instantaneous
1996-04-24 09:00:00,18.8,linear_interpolated_instantaneous
1996-04-24 10:00:00,18.1,linear_interpolated_instantaneous
1996-04-24 11:00:00,17.4,linear_interpolated_instantaneous
1996-04-24 12:00:00,16.7,observed_instantaneous
1996-04-24 13:00:00,16.3,linear_interpolated_instantaneous
1996-04-24 14:00:00,15.9,linear_interpolated_instantaneous
1996-04-24 15:00:00,15.5,linear_interpolated_instantaneous
1996-04-24 16:00:00,15.1,observed_instantaneous
1996-04-24 17:00:00,15.1,linear_interpolated_instantaneous
1996-04-24 18:00:00,15.1,linear_interpolated_instantaneous
1996-04-24 19:00:00,15.1,linear_interpolated_instantaneous
1996-04-24 20:00:00,15.1,observed_instantaneous
1996-04-24 21:00:00,15.6,linear_interpolated_instantaneous
1996-04-24 22:00:00,16.1,linear_interpolated_instantaneous
1996-04-24 23:00:00,16.6,linear_interpolated_instantaneous
1996-04-25 00:00:00,17.1,observed_instantaneous
1996-04-25 01:00:00,16.900000000000002,linear_interpolated_instantaneous
1996-04-25 02:00:00,16.700000000000003,linear_interpolated_instantaneous
1996-04-25 03:00:00,16.5,linear_interpolated_instantaneous
1996-04-25 04:00:00,16.3,observed_instantaneous
1996-04-25 05:00:00,16.0,linear_interpolated_instantaneous
1996-04-25 06:00:00,15.7,linear_interpolated_instantaneous
1996-04-25 07:00:00,15.4,linear_interpolated_instantaneous
1996-04-25 08:00:00,15.1,observed_instantaneous
1996-04-25 09:00:00,14.75,linear_interpolated_instantaneous
1996-04-25 10:00:00,14.4,linear_interpolated_instantaneous
1996-04-25 11:00:00,14.05,linear_interpolated_instantaneous
1996-04-25 12:00:00,13.7,observed_instantaneous
1996-04-25 13:00:00,13.45,linear_interpolated_instantaneous
1996-04-25 14:00:00,13.2,linear_interpolated_instantaneous
1996-04-25 15:00:00,12.95,linear_interpolated_instantaneous
1996-04-25 16:00:00,12.7,observed_instantaneous
1996-04-25 17:00:00,12.6,linear_interpolated_instantaneous
1996-04-25 18:00:00,12.5,linear_interpolated_instantaneous
1996-04-25 19:00:00,12.4,linear_interpolated_instantaneous
1996-04-25 20:00:00,12.3,observed_instantaneous
1996-04-25 21:00:00,12.4,linear_interpolated_instantaneous
1996-04-25 22:00:00,12.5,linear_interpolated_instantaneous
1996-04-25 23:00:00,12.6,linear_interpolated_instantaneous
1996-04-26 00:00:00,12.7,observed_instantaneous
