time_start,time_end,evaporation_mm,daily_evaporation_label,evaporation_method,discharge_m3s,discharge_quality,all_fields_present
1996-04-24 06:00:00,1996-04-24 07:00:00,0.0958333333333333,1996-04-24 08:00:00,daily_total_divided_by_24,19.725,linear_interpolated_instantaneous,True
1996-04-24 07:00:00,1996-04-24 08:00:00,0.0958333333333333,1996-04-24 08:00:00,daily_total_divided_by_24,19.5,observed_instantaneous,True
1996-04-24 08:00:00,1996-04-24 09:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,18.8,linear_interpolated_instantaneous,True
1996-04-24 09:00:00,1996-04-24 10:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,18.1,linear_interpolated_instantaneous,True
1996-04-24 10:00:00,1996-04-24 11:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,17.4,linear_interpolated_instantaneous,True
1996-04-24 11:00:00,1996-04-24 12:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.7,observed_instantaneous,True
1996-04-24 12:00:00,1996-04-24 13:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.3,linear_interpolated_instantaneous,True
1996-04-24 13:00:00,1996-04-24 14:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.9,linear_interpolated_instantaneous,True
1996-04-24 14:00:00,1996-04-24 15:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.5,linear_interpolated_instantaneous,True
1996-04-24 15:00:00,1996-04-24 16:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.1,observed_instantaneous,True
1996-04-24 16:00:00,1996-04-24 17:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.1,linear_interpolated_instantaneous,True
1996-04-24 17:00:00,1996-04-24 18:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.1,linear_interpolated_instantaneous,True
1996-04-24 18:00:00,1996-04-24 19:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.1,linear_interpolated_instantaneous,True
1996-04-24 19:00:00,1996-04-24 20:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.1,observed_instantaneous,True
1996-04-24 20:00:00,1996-04-24 21:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.6,linear_interpolated_instantaneous,True
1996-04-24 21:00:00,1996-04-24 22:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.1,linear_interpolated_instantaneous,True
1996-04-24 22:00:00,1996-04-24 23:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.6,linear_interpolated_instantaneous,True
1996-04-24 23:00:00,1996-04-25 00:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,17.1,observed_instantaneous,True
1996-04-25 00:00:00,1996-04-25 01:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.900000000000002,linear_interpolated_instantaneous,True
1996-04-25 01:00:00,1996-04-25 02:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.700000000000003,linear_interpolated_instantaneous,True
1996-04-25 02:00:00,1996-04-25 03:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.5,linear_interpolated_instantaneous,True
1996-04-25 03:00:00,1996-04-25 04:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.3,observed_instantaneous,True
1996-04-25 04:00:00,1996-04-25 05:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,16.0,linear_interpolated_instantaneous,True
1996-04-25 05:00:00,1996-04-25 06:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.7,linear_interpolated_instantaneous,True
1996-04-25 06:00:00,1996-04-25 07:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.4,linear_interpolated_instantaneous,True
1996-04-25 07:00:00,1996-04-25 08:00:00,0.125,1996-04-25 08:00:00,daily_total_divided_by_24,15.1,observed_instantaneous,True
1996-04-25 08:00:00,1996-04-25 09:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,14.75,linear_interpolated_instantaneous,True
1996-04-25 09:00:00,1996-04-25 10:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,14.4,linear_interpolated_instantaneous,True
1996-04-25 10:00:00,1996-04-25 11:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,14.05,linear_interpolated_instantaneous,True
1996-04-25 11:00:00,1996-04-25 12:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,13.7,observed_instantaneous,True
1996-04-25 12:00:00,1996-04-25 13:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,13.45,linear_interpolated_instantaneous,True
1996-04-25 13:00:00,1996-04-25 14:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,13.2,linear_interpolated_instantaneous,True
1996-04-25 14:00:00,1996-04-25 15:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,12.95,linear_interpolated_instantaneous,True
1996-04-25 15:00:00,1996-04-25 16:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,12.7,observed_instantaneous,True
1996-04-25 16:00:00,1996-04-25 17:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,12.6,linear_interpolated_instantaneous,True
1996-04-25 17:00:00,1996-04-25 18:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,12.5,linear_interpolated_instantaneous,True
1996-04-25 18:00:00,1996-04-25 19:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,12.4,linear_interpolated_instantaneous,True
1996-04-25 19:00:00,1996-04-25 20:00:00,0.1791666666666666,1996-04-26 08:00:00,daily_total_divided_by_24,12.3,observed_instantaneous,True
