time_start,time_end,evaporation_mm,daily_evaporation_label,evaporation_method,discharge_m3s,discharge_quality,all_fields_present
1993-09-16 23:00:00,1993-09-17 00:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,22.0,observed_instantaneous,True
1993-09-17 00:00:00,1993-09-17 01:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,23.5,linear_interpolated_instantaneous,True
1993-09-17 01:00:00,1993-09-17 02:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,25.0,observed_instantaneous,True
1993-09-17 02:00:00,1993-09-17 03:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,29.5,linear_interpolated_instantaneous,True
1993-09-17 03:00:00,1993-09-17 04:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,34.0,observed_instantaneous,True
1993-09-17 04:00:00,1993-09-17 05:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,37.0,linear_interpolated_instantaneous,True
1993-09-17 05:00:00,1993-09-17 06:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,40.0,observed_instantaneous,True
1993-09-17 06:00:00,1993-09-17 07:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,38.5,linear_interpolated_instantaneous,True
1993-09-17 07:00:00,1993-09-17 08:00:00,0.0666666666666666,1993-09-17 08:00:00,daily_total_divided_by_24,37.0,observed_instantaneous,True
1993-09-17 08:00:00,1993-09-17 09:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,34.5,linear_interpolated_instantaneous,True
1993-09-17 09:00:00,1993-09-17 10:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,32.0,linear_interpolated_instantaneous,True
1993-09-17 10:00:00,1993-09-17 11:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,29.5,linear_interpolated_instantaneous,True
1993-09-17 11:00:00,1993-09-17 12:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,27.0,observed_instantaneous,True
1993-09-17 12:00:00,1993-09-17 13:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,28.0,linear_interpolated_instantaneous,True
1993-09-17 13:00:00,1993-09-17 14:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,29.0,observed_instantaneous,True
1993-09-17 14:00:00,1993-09-17 15:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,36.0,linear_interpolated_instantaneous,True
1993-09-17 15:00:00,1993-09-17 16:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,43.0,observed_instantaneous,True
1993-09-17 16:00:00,1993-09-17 17:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,55.25,linear_interpolated_instantaneous,True
1993-09-17 17:00:00,1993-09-17 18:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,67.5,linear_interpolated_instantaneous,True
1993-09-17 18:00:00,1993-09-17 19:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,79.75,linear_interpolated_instantaneous,True
1993-09-17 19:00:00,1993-09-17 20:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,92.0,observed_instantaneous,True
1993-09-17 20:00:00,1993-09-17 21:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,124.5,linear_interpolated_instantaneous,True
1993-09-17 21:00:00,1993-09-17 22:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,157.0,linear_interpolated_instantaneous,True
1993-09-17 22:00:00,1993-09-17 23:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,189.5,linear_interpolated_instantaneous,True
1993-09-17 23:00:00,1993-09-18 00:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,222.0,linear_interpolated_instantaneous,True
1993-09-18 00:00:00,1993-09-18 01:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,254.5,linear_interpolated_instantaneous,True
1993-09-18 01:00:00,1993-09-18 02:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,287.0,observed_instantaneous,True
1993-09-18 02:00:00,1993-09-18 03:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,326.0,linear_interpolated_instantaneous,True
1993-09-18 03:00:00,1993-09-18 04:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,365.0,observed_instantaneous,True
1993-09-18 04:00:00,1993-09-18 05:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,388.0,linear_interpolated_instantaneous,True
1993-09-18 05:00:00,1993-09-18 06:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,411.0,observed_instantaneous,True
1993-09-18 06:00:00,1993-09-18 07:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,416.0,linear_interpolated_instantaneous,True
1993-09-18 07:00:00,1993-09-18 08:00:00,0.0999999999999999,1993-09-18 08:00:00,daily_total_divided_by_24,421.0,observed_instantaneous,True
1993-09-18 08:00:00,1993-09-18 09:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,415.0,linear_interpolated_instantaneous,True
1993-09-18 09:00:00,1993-09-18 10:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,409.0,observed_instantaneous,True
1993-09-18 10:00:00,1993-09-18 11:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,397.0,linear_interpolated_instantaneous,True
1993-09-18 11:00:00,1993-09-18 12:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,385.0,observed_instantaneous,True
1993-09-18 12:00:00,1993-09-18 13:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,364.25,linear_interpolated_instantaneous,True
1993-09-18 13:00:00,1993-09-18 14:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,343.5,linear_interpolated_instantaneous,True
1993-09-18 14:00:00,1993-09-18 15:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,322.75,linear_interpolated_instantaneous,True
1993-09-18 15:00:00,1993-09-18 16:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,302.0,observed_instantaneous,True
1993-09-18 16:00:00,1993-09-18 17:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,291.0,linear_interpolated_instantaneous,True
1993-09-18 17:00:00,1993-09-18 18:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,280.0,observed_instantaneous,True
1993-09-18 18:00:00,1993-09-18 19:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,283.5,linear_interpolated_instantaneous,True
1993-09-18 19:00:00,1993-09-18 20:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,287.0,observed_instantaneous,True
1993-09-18 20:00:00,1993-09-18 21:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,305.0,linear_interpolated_instantaneous,True
1993-09-18 21:00:00,1993-09-18 22:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,323.0,observed_instantaneous,True
1993-09-18 22:00:00,1993-09-18 23:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,332.0,linear_interpolated_instantaneous,True
1993-09-18 23:00:00,1993-09-19 00:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,341.0,observed_instantaneous,True
1993-09-19 00:00:00,1993-09-19 01:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,337.0,linear_interpolated_instantaneous,True
1993-09-19 01:00:00,1993-09-19 02:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,333.0,linear_interpolated_instantaneous,True
1993-09-19 02:00:00,1993-09-19 03:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,329.0,linear_interpolated_instantaneous,True
1993-09-19 03:00:00,1993-09-19 04:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,325.0,observed_instantaneous,True
1993-09-19 04:00:00,1993-09-19 05:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,320.5,linear_interpolated_instantaneous,True
1993-09-19 05:00:00,1993-09-19 06:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,316.0,observed_instantaneous,True
1993-09-19 06:00:00,1993-09-19 07:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,306.5,linear_interpolated_instantaneous,True
1993-09-19 07:00:00,1993-09-19 08:00:00,0.0499999999999999,1993-09-19 08:00:00,daily_total_divided_by_24,297.0,observed_instantaneous,True
1993-09-19 08:00:00,1993-09-19 09:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,282.5,linear_interpolated_instantaneous,True
1993-09-19 09:00:00,1993-09-19 10:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,268.0,linear_interpolated_instantaneous,True
1993-09-19 10:00:00,1993-09-19 11:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,253.5,linear_interpolated_instantaneous,True
1993-09-19 11:00:00,1993-09-19 12:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,239.0,linear_interpolated_instantaneous,True
1993-09-19 12:00:00,1993-09-19 13:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,224.5,linear_interpolated_instantaneous,True
1993-09-19 13:00:00,1993-09-19 14:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,210.0,observed_instantaneous,True
1993-09-19 14:00:00,1993-09-19 15:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,201.5,linear_interpolated_instantaneous,True
1993-09-19 15:00:00,1993-09-19 16:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,193.0,observed_instantaneous,True
1993-09-19 16:00:00,1993-09-19 17:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,188.0,linear_interpolated_instantaneous,True
1993-09-19 17:00:00,1993-09-19 18:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,183.0,observed_instantaneous,True
1993-09-19 18:00:00,1993-09-19 19:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,182.5,linear_interpolated_instantaneous,True
1993-09-19 19:00:00,1993-09-19 20:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,182.0,observed_instantaneous,True
1993-09-19 20:00:00,1993-09-19 21:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,178.5,linear_interpolated_instantaneous,True
1993-09-19 21:00:00,1993-09-19 22:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,175.0,observed_instantaneous,True
1993-09-19 22:00:00,1993-09-19 23:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,169.0,linear_interpolated_instantaneous,True
1993-09-19 23:00:00,1993-09-20 00:00:00,0.1333333333333333,1993-09-20 08:00:00,daily_total_divided_by_24,163.0,observed_instantaneous,True
