time_end,discharge_m3s,discharge_quality
1993-09-20 18:00:00,103.0,linear_interpolated_instantaneous
1993-09-20 19:00:00,101.0,linear_interpolated_instantaneous
1993-09-20 20:00:00,99.0,linear_interpolated_instantaneous
1993-09-20 21:00:00,97.0,linear_interpolated_instantaneous
1993-09-20 22:00:00,95.0,observed_instantaneous
1993-09-20 23:00:00,92.0,linear_interpolated_instantaneous
1993-09-21 00:00:00,89.0,observed_instantaneous
1993-09-21 01:00:00,87.75,linear_interpolated_instantaneous
1993-09-21 02:00:00,86.5,linear_interpolated_instantaneous
1993-09-21 03:00:00,85.25,linear_interpolated_instantaneous
1993-09-21 04:00:00,84.0,observed_instantaneous
1993-09-21 05:00:00,81.0,linear_interpolated_instantaneous
1993-09-21 06:00:00,78.0,observed_instantaneous
1993-09-21 07:00:00,72.0,linear_interpolated_instantaneous
1993-09-21 08:00:00,66.0,observed_instantaneous
1993-09-21 09:00:00,61.25,linear_interpolated_instantaneous
1993-09-21 10:00:00,56.5,linear_interpolated_instantaneous
1993-09-21 11:00:00,51.75,linear_interpolated_instantaneous
1993-09-21 12:00:00,47.0,observed_instantaneous
1993-09-21 13:00:00,45.5,linear_interpolated_instantaneous
1993-09-21 14:00:00,44.0,observed_instantaneous
1993-09-21 15:00:00,45.0,linear_interpolated_instantaneous
1993-09-21 16:00:00,46.0,observed_instantaneous
1993-09-21 17:00:00,48.25,linear_interpolated_instantaneous
1993-09-21 18:00:00,50.5,linear_interpolated_instantaneous
1993-09-21 19:00:00,52.75,linear_interpolated_instantaneous
1993-09-21 20:00:00,55.0,observed_instantaneous
1993-09-21 21:00:00,55.5,linear_interpolated_instantaneous
1993-09-21 22:00:00,56.0,observed_instantaneous
1993-09-21 23:00:00,57.0,linear_interpolated_instantaneous
1993-09-22 00:00:00,58.0,observed_instantaneous
1993-09-22 01:00:00,60.16666666666666,linear_interpolated_instantaneous
1993-09-22 02:00:00,62.333333333333336,linear_interpolated_instantaneous
1993-09-22 03:00:00,64.5,linear_interpolated_instantaneous
1993-09-22 04:00:00,66.66666666666667,linear_interpolated_instantaneous
1993-09-22 05:00:00,68.83333333333333,linear_interpolated_instantaneous
1993-09-22 06:00:00,71.0,observed_instantaneous
1993-09-22 07:00:00,68.5,linear_interpolated_instantaneous
1993-09-22 08:00:00,66.0,observed_instantaneous
1993-09-22 09:00:00,60.5,linear_interpolated_instantaneous
1993-09-22 10:00:00,55.0,observed_instantaneous
1993-09-22 11:00:00,52.0,linear_interpolated_instantaneous
1993-09-22 12:00:00,49.0,observed_instantaneous
1993-09-22 13:00:00,47.5,linear_interpolated_instantaneous
1993-09-22 14:00:00,46.0,observed_instantaneous
1993-09-22 15:00:00,48.0,linear_interpolated_instantaneous
1993-09-22 16:00:00,50.0,observed_instantaneous
1993-09-22 17:00:00,56.0,linear_interpolated_instantaneous
1993-09-22 18:00:00,62.0,observed_instantaneous
1993-09-22 19:00:00,65.0,linear_interpolated_instantaneous
1993-09-22 20:00:00,68.0,observed_instantaneous
1993-09-22 21:00:00,65.5,linear_interpolated_instantaneous
1993-09-22 22:00:00,63.0,observed_instantaneous
1993-09-22 23:00:00,59.5,linear_interpolated_instantaneous
1993-09-23 00:00:00,56.0,observed_instantaneous
1993-09-23 01:00:00,54.5,linear_interpolated_instantaneous
1993-09-23 02:00:00,53.0,observed_instantaneous
1993-09-23 03:00:00,57.0,linear_interpolated_instantaneous
1993-09-23 04:00:00,61.0,observed_instantaneous
1993-09-23 05:00:00,67.0,linear_interpolated_instantaneous
1993-09-23 06:00:00,73.0,observed_instantaneous
1993-09-23 07:00:00,75.0,linear_interpolated_instantaneous
1993-09-23 08:00:00,77.0,observed_instantaneous
1993-09-23 09:00:00,75.0,linear_interpolated_instantaneous
1993-09-23 10:00:00,73.0,observed_instantaneous
1993-09-23 11:00:00,69.25,linear_interpolated_instantaneous
1993-09-23 12:00:00,65.5,linear_interpolated_instantaneous
1993-09-23 13:00:00,61.75,linear_interpolated_instantaneous
1993-09-23 14:00:00,58.0,observed_instantaneous
1993-09-23 15:00:00,56.5,linear_interpolated_instantaneous
1993-09-23 16:00:00,55.0,observed_instantaneous
1993-09-23 17:00:00,56.25,linear_interpolated_instantaneous
1993-09-23 18:00:00,57.5,linear_interpolated_instantaneous
1993-09-23 19:00:00,58.75,linear_interpolated_instantaneous
1993-09-23 20:00:00,60.0,observed_instantaneous
1993-09-23 21:00:00,61.5,linear_interpolated_instantaneous
1993-09-23 22:00:00,63.0,observed_instantaneous
1993-09-23 23:00:00,66.5,linear_interpolated_instantaneous
1993-09-24 00:00:00,70.0,observed_instantaneous
1993-09-24 01:00:00,70.5,linear_interpolated_instantaneous
1993-09-24 02:00:00,71.0,linear_interpolated_instantaneous
1993-09-24 03:00:00,71.5,linear_interpolated_instantaneous
1993-09-24 04:00:00,72.0,observed_instantaneous
1993-09-24 05:00:00,71.0,linear_interpolated_instantaneous
1993-09-24 06:00:00,70.0,observed_instantaneous
1993-09-24 07:00:00,65.0,linear_interpolated_instantaneous
1993-09-24 08:00:00,60.0,observed_instantaneous
1993-09-24 09:00:00,55.5,linear_interpolated_instantaneous
1993-09-24 10:00:00,51.0,linear_interpolated_instantaneous
1993-09-24 11:00:00,46.5,linear_interpolated_instantaneous
1993-09-24 12:00:00,42.0,observed_instantaneous
1993-09-24 13:00:00,41.0,linear_interpolated_instantaneous
1993-09-24 14:00:00,40.0,observed_instantaneous
1993-09-24 15:00:00,42.5,linear_interpolated_instantaneous
1993-09-24 16:00:00,45.0,observed_instantaneous
1993-09-24 17:00:00,49.5,linear_interpolated_instantaneous
1993-09-24 18:00:00,54.0,linear_interpolated_instantaneous
1993-09-24 19:00:00,58.5,linear_interpolated_instantaneous
1993-09-24 20:00:00,63.0,observed_instantaneous
1993-09-24 21:00:00,66.0,linear_interpolated_instantaneous
1993-09-24 22:00:00,69.0,linear_interpolated_instantaneous
1993-09-24 23:00:00,72.0,linear_interpolated_instantaneous
1993-09-25 00:00:00,75.0,observed_instantaneous
1993-09-25 01:00:00,76.0,linear_interpolated_instantaneous
1993-09-25 02:00:00,77.0,observed_instantaneous
1993-09-25 03:00:00,76.5,linear_interpolated_instantaneous
1993-09-25 04:00:00,76.0,observed_instantaneous
1993-09-25 05:00:00,74.0,linear_interpolated_instantaneous
1993-09-25 06:00:00,72.0,observed_instantaneous
1993-09-25 07:00:00,66.0,linear_interpolated_instantaneous
1993-09-25 08:00:00,60.0,observed_instantaneous
1993-09-25 09:00:00,55.5,linear_interpolated_instantaneous
1993-09-25 10:00:00,51.0,linear_interpolated_instantaneous
1993-09-25 11:00:00,46.5,linear_interpolated_instantaneous
1993-09-25 12:00:00,42.0,observed_instantaneous
1993-09-25 13:00:00,40.5,linear_interpolated_instantaneous
1993-09-25 14:00:00,39.0,observed_instantaneous
1993-09-25 15:00:00,41.0,linear_interpolated_instantaneous
1993-09-25 16:00:00,43.0,observed_instantaneous
1993-09-25 17:00:00,47.833333333333336,linear_interpolated_instantaneous
1993-09-25 18:00:00,52.66666666666666,linear_interpolated_instantaneous
1993-09-25 19:00:00,57.5,linear_interpolated_instantaneous
1993-09-25 20:00:00,62.33333333333333,linear_interpolated_instantaneous
1993-09-25 21:00:00,67.16666666666667,linear_interpolated_instantaneous
1993-09-25 22:00:00,72.0,observed_instantaneous
1993-09-25 23:00:00,77.66666666666667,linear_interpolated_instantaneous
1993-09-26 00:00:00,83.33333333333333,linear_interpolated_instantaneous
1993-09-26 01:00:00,89.0,linear_interpolated_instantaneous
1993-09-26 02:00:00,94.66666666666666,linear_interpolated_instantaneous
1993-09-26 03:00:00,100.33333333333334,linear_interpolated_instantaneous
1993-09-26 04:00:00,106.0,observed_instantaneous
1993-09-26 05:00:00,111.5,linear_interpolated_instantaneous
1993-09-26 06:00:00,117.0,linear_interpolated_instantaneous
1993-09-26 07:00:00,122.5,linear_interpolated_instantaneous
1993-09-26 08:00:00,128.0,observed_instantaneous
1993-09-26 09:00:00,140.25,linear_interpolated_instantaneous
1993-09-26 10:00:00,152.5,linear_interpolated_instantaneous
1993-09-26 11:00:00,164.75,linear_interpolated_instantaneous
1993-09-26 12:00:00,177.0,observed_instantaneous
1993-09-26 13:00:00,195.5,linear_interpolated_instantaneous
1993-09-26 14:00:00,214.0,observed_instantaneous
1993-09-26 15:00:00,260.0,linear_interpolated_instantaneous
1993-09-26 16:00:00,306.0,observed_instantaneous
1993-09-26 17:00:00,367.25,linear_interpolated_instantaneous
1993-09-26 18:00:00,428.5,linear_interpolated_instantaneous
1993-09-26 19:00:00,489.75,linear_interpolated_instantaneous
1993-09-26 20:00:00,551.0,observed_instantaneous
1993-09-26 21:00:00,582.5,linear_interpolated_instantaneous
1993-09-26 22:00:00,614.0,observed_instantaneous
1993-09-26 23:00:00,631.5,linear_interpolated_instantaneous
1993-09-27 00:00:00,649.0,linear_interpolated_instantaneous
1993-09-27 01:00:00,666.5,linear_interpolated_instantaneous
1993-09-27 02:00:00,684.0,linear_interpolated_instantaneous
1993-09-27 03:00:00,701.5,linear_interpolated_instantaneous
1993-09-27 04:00:00,719.0,observed_instantaneous
1993-09-27 05:00:00,733.25,linear_interpolated_instantaneous
1993-09-27 06:00:00,747.5,linear_interpolated_instantaneous
1993-09-27 07:00:00,761.75,linear_interpolated_instantaneous
1993-09-27 08:00:00,776.0,observed_instantaneous
1993-09-27 09:00:00,783.0,linear_interpolated_instantaneous
1993-09-27 10:00:00,790.0,observed_instantaneous
1993-09-27 11:00:00,788.0,linear_interpolated_instantaneous
1993-09-27 12:00:00,786.0,observed_instantaneous
1993-09-27 13:00:00,775.0,linear_interpolated_instantaneous
1993-09-27 14:00:00,764.0,observed_instantaneous
1993-09-27 15:00:00,742.5,linear_interpolated_instantaneous
1993-09-27 16:00:00,721.0,observed_instantaneous
1993-09-27 17:00:00,686.6666666666666,linear_interpolated_instantaneous
1993-09-27 18:00:00,652.3333333333334,linear_interpolated_instantaneous
1993-09-27 19:00:00,618.0,linear_interpolated_instantaneous
1993-09-27 20:00:00,583.6666666666667,linear_interpolated_instantaneous
1993-09-27 21:00:00,549.3333333333333,linear_interpolated_instantaneous
1993-09-27 22:00:00,515.0,observed_instantaneous
1993-09-27 23:00:00,486.6666666666667,linear_interpolated_instantaneous
1993-09-28 00:00:00,458.3333333333333,linear_interpolated_instantaneous
1993-09-28 01:00:00,430.0,linear_interpolated_instantaneous
1993-09-28 02:00:00,401.6666666666667,linear_interpolated_instantaneous
1993-09-28 03:00:00,373.3333333333333,linear_interpolated_instantaneous
1993-09-28 04:00:00,345.0,observed_instantaneous
1993-09-28 05:00:00,327.75,linear_interpolated_instantaneous
1993-09-28 06:00:00,310.5,linear_interpolated_instantaneous
1993-09-28 07:00:00,293.25,linear_interpolated_instantaneous
1993-09-28 08:00:00,276.0,observed_instantaneous
1993-09-28 09:00:00,267.1666666666667,linear_interpolated_instantaneous
1993-09-28 10:00:00,258.3333333333333,linear_interpolated_instantaneous
1993-09-28 11:00:00,249.5,linear_interpolated_instantaneous
1993-09-28 12:00:00,240.66666666666669,linear_interpolated_instantaneous
1993-09-28 13:00:00,231.8333333333333,linear_interpolated_instantaneous
1993-09-28 14:00:00,223.0,observed_instantaneous
1993-09-28 15:00:00,217.5,linear_interpolated_instantaneous
1993-09-28 16:00:00,212.0,linear_interpolated_instantaneous
1993-09-28 17:00:00,206.5,linear_interpolated_instantaneous
1993-09-28 18:00:00,201.0,linear_interpolated_instantaneous
1993-09-28 19:00:00,195.5,linear_interpolated_instantaneous
1993-09-28 20:00:00,190.0,observed_instantaneous
1993-09-28 21:00:00,186.0,linear_interpolated_instantaneous
1993-09-28 22:00:00,182.0,linear_interpolated_instantaneous
1993-09-28 23:00:00,178.0,linear_interpolated_instantaneous
1993-09-29 00:00:00,174.0,linear_interpolated_instantaneous
1993-09-29 01:00:00,170.0,linear_interpolated_instantaneous
1993-09-29 02:00:00,166.0,observed_instantaneous
1993-09-29 03:00:00,162.0,linear_interpolated_instantaneous
1993-09-29 04:00:00,158.0,linear_interpolated_instantaneous
1993-09-29 05:00:00,154.0,linear_interpolated_instantaneous
1993-09-29 06:00:00,150.0,linear_interpolated_instantaneous
1993-09-29 07:00:00,146.0,linear_interpolated_instantaneous
1993-09-29 08:00:00,142.0,observed_instantaneous
1993-09-29 09:00:00,139.0,linear_interpolated_instantaneous
1993-09-29 10:00:00,136.0,observed_instantaneous
1993-09-29 11:00:00,132.16666666666666,linear_interpolated_instantaneous
1993-09-29 12:00:00,128.33333333333334,linear_interpolated_instantaneous
1993-09-29 13:00:00,124.5,linear_interpolated_instantaneous
1993-09-29 14:00:00,120.66666666666669,linear_interpolated_instantaneous
1993-09-29 15:00:00,116.83333333333331,linear_interpolated_instantaneous
1993-09-29 16:00:00,113.0,observed_instantaneous
1993-09-29 17:00:00,115.0,linear_interpolated_instantaneous
1993-09-29 18:00:00,117.0,observed_instantaneous
1993-09-29 19:00:00,120.5,linear_interpolated_instantaneous
1993-09-29 20:00:00,124.0,observed_instantaneous
1993-09-29 21:00:00,123.5,linear_interpolated_instantaneous
1993-09-29 22:00:00,123.0,observed_instantaneous
1993-09-29 23:00:00,120.5,linear_interpolated_instantaneous
1993-09-30 00:00:00,118.0,observed_instantaneous
1993-09-30 01:00:00,117.0,linear_interpolated_instantaneous
1993-09-30 02:00:00,116.0,observed_instantaneous
1993-09-30 03:00:00,114.5,linear_interpolated_instantaneous
1993-09-30 04:00:00,113.0,observed_instantaneous
1993-09-30 05:00:00,112.5,linear_interpolated_instantaneous
1993-09-30 06:00:00,112.0,linear_interpolated_instantaneous
1993-09-30 07:00:00,111.5,linear_interpolated_instantaneous
1993-09-30 08:00:00,111.0,observed_instantaneous
1993-09-30 09:00:00,110.5,linear_interpolated_instantaneous
1993-09-30 10:00:00,110.0,observed_instantaneous
1993-09-30 11:00:00,109.0,linear_interpolated_instantaneous
1993-09-30 12:00:00,108.0,observed_instantaneous
1993-09-30 13:00:00,107.0,linear_interpolated_instantaneous
1993-09-30 14:00:00,106.0,observed_instantaneous
1993-09-30 15:00:00,105.0,linear_interpolated_instantaneous
1993-09-30 16:00:00,104.0,observed_instantaneous
1993-09-30 17:00:00,102.75,linear_interpolated_instantaneous
1993-09-30 18:00:00,101.5,linear_interpolated_instantaneous
1993-09-30 19:00:00,100.25,linear_interpolated_instantaneous
1993-09-30 20:00:00,99.0,observed_instantaneous
1993-09-30 21:00:00,99.5,linear_interpolated_instantaneous
1993-09-30 22:00:00,100.0,observed_instantaneous
1993-09-30 23:00:00,101.5,linear_interpolated_instantaneous
1993-10-01 00:00:00,103.0,observed_instantaneous
1993-10-01 01:00:00,105.0,linear_interpolated_instantaneous
1993-10-01 02:00:00,107.0,observed_instantaneous
1993-10-01 03:00:00,107.5,linear_interpolated_instantaneous
1993-10-01 04:00:00,108.0,observed_instantaneous
1993-10-01 05:00:00,109.5,linear_interpolated_instantaneous
1993-10-01 06:00:00,111.0,observed_instantaneous
1993-10-01 07:00:00,111.5,linear_interpolated_instantaneous
1993-10-01 08:00:00,112.0,observed_instantaneous
1993-10-01 09:00:00,114.0,linear_interpolated_instantaneous
1993-10-01 10:00:00,116.0,observed_instantaneous
1993-10-01 11:00:00,119.5,linear_interpolated_instantaneous
1993-10-01 12:00:00,123.0,observed_instantaneous
1993-10-01 13:00:00,123.5,linear_interpolated_instantaneous
1993-10-01 14:00:00,124.0,observed_instantaneous
1993-10-01 15:00:00,122.0,linear_interpolated_instantaneous
1993-10-01 16:00:00,120.0,observed_instantaneous
1993-10-01 17:00:00,116.75,linear_interpolated_instantaneous
1993-10-01 18:00:00,113.5,linear_interpolated_instantaneous
1993-10-01 19:00:00,110.25,linear_interpolated_instantaneous
1993-10-01 20:00:00,107.0,observed_instantaneous
