time_start,time_end,evaporation_mm,daily_evaporation_label,evaporation_method,discharge_m3s,discharge_quality,all_fields_present
1989-05-20 18:00:00,1989-05-20 19:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,50.35,linear_interpolated_instantaneous,True
1989-05-20 19:00:00,1989-05-20 20:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,58.1,observed_instantaneous,True
1989-05-20 20:00:00,1989-05-20 21:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,82.05,linear_interpolated_instantaneous,True
1989-05-20 21:00:00,1989-05-20 22:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,106.0,observed_instantaneous,True
1989-05-20 22:00:00,1989-05-20 23:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,154.0,linear_interpolated_instantaneous,True
1989-05-20 23:00:00,1989-05-21 00:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,202.0,observed_instantaneous,True
1989-05-21 00:00:00,1989-05-21 01:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,248.5,linear_interpolated_instantaneous,True
1989-05-21 01:00:00,1989-05-21 02:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,295.0,observed_instantaneous,True
1989-05-21 02:00:00,1989-05-21 03:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,318.0,linear_interpolated_instantaneous,True
1989-05-21 03:00:00,1989-05-21 04:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,341.0,observed_instantaneous,True
1989-05-21 04:00:00,1989-05-21 05:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,371.0,linear_interpolated_instantaneous,True
1989-05-21 05:00:00,1989-05-21 06:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,401.0,observed_instantaneous,True
1989-05-21 06:00:00,1989-05-21 07:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,466.0,linear_interpolated_instantaneous,True
1989-05-21 07:00:00,1989-05-21 08:00:00,0.0,1989-05-21 08:00:00,daily_total_divided_by_24,531.0,observed_instantaneous,True
1989-05-21 08:00:00,1989-05-21 09:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,594.5,linear_interpolated_instantaneous,True
1989-05-21 09:00:00,1989-05-21 10:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,658.0,observed_instantaneous,True
1989-05-21 10:00:00,1989-05-21 11:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,700.5,linear_interpolated_instantaneous,True
1989-05-21 11:00:00,1989-05-21 12:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,743.0,observed_instantaneous,True
1989-05-21 12:00:00,1989-05-21 13:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,759.0,observed_instantaneous,True
1989-05-21 13:00:00,1989-05-21 14:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,772.0,observed_instantaneous,True
1989-05-21 14:00:00,1989-05-21 15:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,772.0,observed_instantaneous,True
1989-05-21 15:00:00,1989-05-21 16:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,755.0,observed_instantaneous,True
1989-05-21 16:00:00,1989-05-21 17:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,736.5,linear_interpolated_instantaneous,True
1989-05-21 17:00:00,1989-05-21 18:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,718.0,observed_instantaneous,True
1989-05-21 18:00:00,1989-05-21 19:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,686.0,linear_interpolated_instantaneous,True
1989-05-21 19:00:00,1989-05-21 20:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,654.0,observed_instantaneous,True
1989-05-21 20:00:00,1989-05-21 21:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,616.5,linear_interpolated_instantaneous,True
1989-05-21 21:00:00,1989-05-21 22:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,579.0,observed_instantaneous,True
1989-05-21 22:00:00,1989-05-21 23:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,546.5,linear_interpolated_instantaneous,True
1989-05-21 23:00:00,1989-05-22 00:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,514.0,observed_instantaneous,True
1989-05-22 00:00:00,1989-05-22 01:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,494.5,linear_interpolated_instantaneous,True
1989-05-22 01:00:00,1989-05-22 02:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,475.0,observed_instantaneous,True
1989-05-22 02:00:00,1989-05-22 03:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,488.0,observed_instantaneous,True
1989-05-22 03:00:00,1989-05-22 04:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,541.0,observed_instantaneous,True
1989-05-22 04:00:00,1989-05-22 05:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,619.5,linear_interpolated_instantaneous,True
1989-05-22 05:00:00,1989-05-22 06:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,698.0,observed_instantaneous,True
1989-05-22 06:00:00,1989-05-22 07:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,809.0,linear_interpolated_instantaneous,True
1989-05-22 07:00:00,1989-05-22 08:00:00,0.0249999999999999,1989-05-22 08:00:00,daily_total_divided_by_24,920.0,observed_instantaneous,True
1989-05-22 08:00:00,1989-05-22 09:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1010.0,linear_interpolated_instantaneous,True
1989-05-22 09:00:00,1989-05-22 10:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1100.0,observed_instantaneous,True
1989-05-22 10:00:00,1989-05-22 11:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1170.0,linear_interpolated_instantaneous,True
1989-05-22 11:00:00,1989-05-22 12:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1240.0,observed_instantaneous,True
1989-05-22 12:00:00,1989-05-22 13:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1295.0,linear_interpolated_instantaneous,True
1989-05-22 13:00:00,1989-05-22 14:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1350.0,observed_instantaneous,True
1989-05-22 14:00:00,1989-05-22 15:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1405.0,linear_interpolated_instantaneous,True
1989-05-22 15:00:00,1989-05-22 16:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1460.0,observed_instantaneous,True
1989-05-22 16:00:00,1989-05-22 17:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1505.0,linear_interpolated_instantaneous,True
1989-05-22 17:00:00,1989-05-22 18:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1550.0,observed_instantaneous,True
1989-05-22 18:00:00,1989-05-22 19:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1575.0,linear_interpolated_instantaneous,True
1989-05-22 19:00:00,1989-05-22 20:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1600.0,observed_instantaneous,True
1989-05-22 20:00:00,1989-05-22 21:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1620.0,linear_interpolated_instantaneous,True
1989-05-22 21:00:00,1989-05-22 22:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1640.0,observed_instantaneous,True
1989-05-22 22:00:00,1989-05-22 23:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1640.0,observed_instantaneous,True
1989-05-22 23:00:00,1989-05-23 00:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1630.0,observed_instantaneous,True
1989-05-23 00:00:00,1989-05-23 01:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1610.0,linear_interpolated_instantaneous,True
1989-05-23 01:00:00,1989-05-23 02:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1590.0,observed_instantaneous,True
1989-05-23 02:00:00,1989-05-23 03:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1546.6666666666667,linear_interpolated_instantaneous,True
1989-05-23 03:00:00,1989-05-23 04:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1503.3333333333333,linear_interpolated_instantaneous,True
1989-05-23 04:00:00,1989-05-23 05:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1460.0,observed_instantaneous,True
1989-05-23 05:00:00,1989-05-23 06:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1400.0,linear_interpolated_instantaneous,True
1989-05-23 06:00:00,1989-05-23 07:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1340.0,linear_interpolated_instantaneous,True
1989-05-23 07:00:00,1989-05-23 08:00:00,0.1374999999999999,1989-05-23 08:00:00,daily_total_divided_by_24,1280.0,observed_instantaneous,True
1989-05-23 08:00:00,1989-05-23 09:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,1220.0,linear_interpolated_instantaneous,True
1989-05-23 09:00:00,1989-05-23 10:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,1160.0,linear_interpolated_instantaneous,True
1989-05-23 10:00:00,1989-05-23 11:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,1100.0,linear_interpolated_instantaneous,True
1989-05-23 11:00:00,1989-05-23 12:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,1040.0,observed_instantaneous,True
1989-05-23 12:00:00,1989-05-23 13:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,980.5,linear_interpolated_instantaneous,True
1989-05-23 13:00:00,1989-05-23 14:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,921.0,linear_interpolated_instantaneous,True
1989-05-23 14:00:00,1989-05-23 15:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,861.5,linear_interpolated_instantaneous,True
1989-05-23 15:00:00,1989-05-23 16:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,802.0,observed_instantaneous,True
1989-05-23 16:00:00,1989-05-23 17:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,760.25,linear_interpolated_instantaneous,True
1989-05-23 17:00:00,1989-05-23 18:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,718.5,linear_interpolated_instantaneous,True
1989-05-23 18:00:00,1989-05-23 19:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,676.75,linear_interpolated_instantaneous,True
1989-05-23 19:00:00,1989-05-23 20:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,635.0,observed_instantaneous,True
1989-05-23 20:00:00,1989-05-23 21:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,610.5,linear_interpolated_instantaneous,True
1989-05-23 21:00:00,1989-05-23 22:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,586.0,observed_instantaneous,True
1989-05-23 22:00:00,1989-05-23 23:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,579.0,observed_instantaneous,True
1989-05-23 23:00:00,1989-05-24 00:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,586.0,observed_instantaneous,True
1989-05-24 00:00:00,1989-05-24 01:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,603.0,linear_interpolated_instantaneous,True
1989-05-24 01:00:00,1989-05-24 02:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,620.0,observed_instantaneous,True
1989-05-24 02:00:00,1989-05-24 03:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,627.5,linear_interpolated_instantaneous,True
1989-05-24 03:00:00,1989-05-24 04:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,635.0,observed_instantaneous,True
1989-05-24 04:00:00,1989-05-24 05:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,633.0,linear_interpolated_instantaneous,True
1989-05-24 05:00:00,1989-05-24 06:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,631.0,observed_instantaneous,True
1989-05-24 06:00:00,1989-05-24 07:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,618.0,linear_interpolated_instantaneous,True
1989-05-24 07:00:00,1989-05-24 08:00:00,0.1625,1989-05-24 08:00:00,daily_total_divided_by_24,605.0,observed_instantaneous,True
1989-05-24 08:00:00,1989-05-24 09:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,593.5,linear_interpolated_instantaneous,True
1989-05-24 09:00:00,1989-05-24 10:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,582.0,observed_instantaneous,True
1989-05-24 10:00:00,1989-05-24 11:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,565.0,linear_interpolated_instantaneous,True
1989-05-24 11:00:00,1989-05-24 12:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,548.0,observed_instantaneous,True
1989-05-24 12:00:00,1989-05-24 13:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,537.0,linear_interpolated_instantaneous,True
1989-05-24 13:00:00,1989-05-24 14:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,526.0,linear_interpolated_instantaneous,True
1989-05-24 14:00:00,1989-05-24 15:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,515.0,linear_interpolated_instantaneous,True
1989-05-24 15:00:00,1989-05-24 16:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,504.0,observed_instantaneous,True
1989-05-24 16:00:00,1989-05-24 17:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,487.75,linear_interpolated_instantaneous,True
1989-05-24 17:00:00,1989-05-24 18:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,471.5,linear_interpolated_instantaneous,True
1989-05-24 18:00:00,1989-05-24 19:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,455.25,linear_interpolated_instantaneous,True
1989-05-24 19:00:00,1989-05-24 20:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,439.0,observed_instantaneous,True
1989-05-24 20:00:00,1989-05-24 21:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,424.0,linear_interpolated_instantaneous,True
1989-05-24 21:00:00,1989-05-24 22:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,409.0,observed_instantaneous,True
1989-05-24 22:00:00,1989-05-24 23:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,402.75,linear_interpolated_instantaneous,True
1989-05-24 23:00:00,1989-05-25 00:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,396.5,linear_interpolated_instantaneous,True
1989-05-25 00:00:00,1989-05-25 01:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,390.25,linear_interpolated_instantaneous,True
1989-05-25 01:00:00,1989-05-25 02:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,384.0,observed_instantaneous,True
1989-05-25 02:00:00,1989-05-25 03:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,385.5,linear_interpolated_instantaneous,True
1989-05-25 03:00:00,1989-05-25 04:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,387.0,observed_instantaneous,True
1989-05-25 04:00:00,1989-05-25 05:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,393.25,linear_interpolated_instantaneous,True
1989-05-25 05:00:00,1989-05-25 06:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,399.5,linear_interpolated_instantaneous,True
1989-05-25 06:00:00,1989-05-25 07:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,405.75,linear_interpolated_instantaneous,True
1989-05-25 07:00:00,1989-05-25 08:00:00,0.2458333333333333,1989-05-25 08:00:00,daily_total_divided_by_24,412.0,observed_instantaneous,True
1989-05-25 08:00:00,1989-05-25 09:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,418.0,linear_interpolated_instantaneous,True
1989-05-25 09:00:00,1989-05-25 10:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,424.0,observed_instantaneous,True
1989-05-25 10:00:00,1989-05-25 11:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,421.0,observed_instantaneous,True
1989-05-25 11:00:00,1989-05-25 12:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,409.0,observed_instantaneous,True
1989-05-25 12:00:00,1989-05-25 13:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,394.0,linear_interpolated_instantaneous,True
1989-05-25 13:00:00,1989-05-25 14:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,379.0,linear_interpolated_instantaneous,True
1989-05-25 14:00:00,1989-05-25 15:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,364.0,linear_interpolated_instantaneous,True
1989-05-25 15:00:00,1989-05-25 16:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,349.0,observed_instantaneous,True
1989-05-25 16:00:00,1989-05-25 17:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,337.8333333333333,linear_interpolated_instantaneous,True
1989-05-25 17:00:00,1989-05-25 18:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,326.6666666666667,linear_interpolated_instantaneous,True
1989-05-25 18:00:00,1989-05-25 19:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,315.5,linear_interpolated_instantaneous,True
1989-05-25 19:00:00,1989-05-25 20:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,304.3333333333333,linear_interpolated_instantaneous,True
1989-05-25 20:00:00,1989-05-25 21:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,293.1666666666667,linear_interpolated_instantaneous,True
1989-05-25 21:00:00,1989-05-25 22:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,282.0,observed_instantaneous,True
1989-05-25 22:00:00,1989-05-25 23:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,277.5,linear_interpolated_instantaneous,True
1989-05-25 23:00:00,1989-05-26 00:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,273.0,observed_instantaneous,True
1989-05-26 00:00:00,1989-05-26 01:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,270.5,linear_interpolated_instantaneous,True
1989-05-26 01:00:00,1989-05-26 02:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,268.0,linear_interpolated_instantaneous,True
1989-05-26 02:00:00,1989-05-26 03:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,265.5,linear_interpolated_instantaneous,True
1989-05-26 03:00:00,1989-05-26 04:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,263.0,observed_instantaneous,True
1989-05-26 04:00:00,1989-05-26 05:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,257.5,linear_interpolated_instantaneous,True
1989-05-26 05:00:00,1989-05-26 06:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,252.0,linear_interpolated_instantaneous,True
1989-05-26 06:00:00,1989-05-26 07:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,246.5,linear_interpolated_instantaneous,True
1989-05-26 07:00:00,1989-05-26 08:00:00,0.0791666666666666,1989-05-26 08:00:00,daily_total_divided_by_24,241.0,observed_instantaneous,True
1989-05-26 08:00:00,1989-05-26 09:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,234.5,linear_interpolated_instantaneous,True
1989-05-26 09:00:00,1989-05-26 10:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,228.0,linear_interpolated_instantaneous,True
1989-05-26 10:00:00,1989-05-26 11:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,221.5,linear_interpolated_instantaneous,True
1989-05-26 11:00:00,1989-05-26 12:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,215.0,observed_instantaneous,True
1989-05-26 12:00:00,1989-05-26 13:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,210.75,linear_interpolated_instantaneous,True
1989-05-26 13:00:00,1989-05-26 14:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,206.5,linear_interpolated_instantaneous,True
1989-05-26 14:00:00,1989-05-26 15:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,202.25,linear_interpolated_instantaneous,True
1989-05-26 15:00:00,1989-05-26 16:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,198.0,observed_instantaneous,True
1989-05-26 16:00:00,1989-05-26 17:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,196.0,linear_interpolated_instantaneous,True
1989-05-26 17:00:00,1989-05-26 18:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,194.0,linear_interpolated_instantaneous,True
1989-05-26 18:00:00,1989-05-26 19:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,192.0,linear_interpolated_instantaneous,True
1989-05-26 19:00:00,1989-05-26 20:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,190.0,linear_interpolated_instantaneous,True
1989-05-26 20:00:00,1989-05-26 21:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,188.0,linear_interpolated_instantaneous,True
1989-05-26 21:00:00,1989-05-26 22:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,186.0,observed_instantaneous,True
1989-05-26 22:00:00,1989-05-26 23:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,189.33333333333331,linear_interpolated_instantaneous,True
1989-05-26 23:00:00,1989-05-27 00:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,192.66666666666663,linear_interpolated_instantaneous,True
1989-05-27 00:00:00,1989-05-27 01:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,196.0,observed_instantaneous,True
1989-05-27 01:00:00,1989-05-27 02:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,195.0,observed_instantaneous,True
1989-05-27 02:00:00,1989-05-27 03:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,191.0,linear_interpolated_instantaneous,True
1989-05-27 03:00:00,1989-05-27 04:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,187.0,linear_interpolated_instantaneous,True
1989-05-27 04:00:00,1989-05-27 05:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,183.0,linear_interpolated_instantaneous,True
1989-05-27 05:00:00,1989-05-27 06:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,179.0,linear_interpolated_instantaneous,True
1989-05-27 06:00:00,1989-05-27 07:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,175.0,linear_interpolated_instantaneous,True
1989-05-27 07:00:00,1989-05-27 08:00:00,0.0166666666666666,1989-05-27 08:00:00,daily_total_divided_by_24,171.0,observed_instantaneous,True
1989-05-27 08:00:00,1989-05-27 09:00:00,0.1041666666666666,1989-05-28 08:00:00,daily_total_divided_by_24,169.0,linear_interpolated_instantaneous,True
1989-05-27 09:00:00,1989-05-27 10:00:00,0.1041666666666666,1989-05-28 08:00:00,daily_total_divided_by_24,167.0,linear_interpolated_instantaneous,True
