time_end,discharge_m3s,discharge_quality
1989-05-20 00:00:00,32.1,observed_instantaneous
1989-05-20 01:00:00,31.15,linear_interpolated_instantaneous
1989-05-20 02:00:00,30.2,observed_instantaneous
1989-05-20 03:00:00,30.2,linear_interpolated_instantaneous
1989-05-20 04:00:00,30.2,observed_instantaneous
1989-05-20 05:00:00,30.425,linear_interpolated_instantaneous
1989-05-20 06:00:00,30.65,linear_interpolated_instantaneous
1989-05-20 07:00:00,30.875,linear_interpolated_instantaneous
1989-05-20 08:00:00,31.1,observed_instantaneous
1989-05-20 09:00:00,31.433333333333334,linear_interpolated_instantaneous
1989-05-20 10:00:00,31.76666666666667,linear_interpolated_instantaneous
1989-05-20 11:00:00,32.1,linear_interpolated_instantaneous
1989-05-20 12:00:00,32.43333333333334,linear_interpolated_instantaneous
1989-05-20 13:00:00,32.766666666666666,linear_interpolated_instantaneous
1989-05-20 14:00:00,33.1,observed_instantaneous
1989-05-20 15:00:00,34.1,linear_interpolated_instantaneous
1989-05-20 16:00:00,35.1,observed_instantaneous
1989-05-20 17:00:00,38.85,linear_interpolated_instantaneous
1989-05-20 18:00:00,42.6,observed_instantaneous
1989-05-20 19:00:00,50.35,linear_interpolated_instantaneous
1989-05-20 20:00:00,58.1,observed_instantaneous
1989-05-20 21:00:00,82.05,linear_interpolated_instantaneous
1989-05-20 22:00:00,106.0,observed_instantaneous
1989-05-20 23:00:00,154.0,linear_interpolated_instantaneous
1989-05-21 00:00:00,202.0,observed_instantaneous
1989-05-21 01:00:00,248.5,linear_interpolated_instantaneous
1989-05-21 02:00:00,295.0,observed_instantaneous
1989-05-21 03:00:00,318.0,linear_interpolated_instantaneous
1989-05-21 04:00:00,341.0,observed_instantaneous
1989-05-21 05:00:00,371.0,linear_interpolated_instantaneous
1989-05-21 06:00:00,401.0,observed_instantaneous
1989-05-21 07:00:00,466.0,linear_interpolated_instantaneous
1989-05-21 08:00:00,531.0,observed_instantaneous
1989-05-21 09:00:00,594.5,linear_interpolated_instantaneous
1989-05-21 10:00:00,658.0,observed_instantaneous
1989-05-21 11:00:00,700.5,linear_interpolated_instantaneous
1989-05-21 12:00:00,743.0,observed_instantaneous
1989-05-21 13:00:00,759.0,observed_instantaneous
1989-05-21 14:00:00,772.0,observed_instantaneous
1989-05-21 15:00:00,772.0,observed_instantaneous
1989-05-21 16:00:00,755.0,observed_instantaneous
1989-05-21 17:00:00,736.5,linear_interpolated_instantaneous
1989-05-21 18:00:00,718.0,observed_instantaneous
1989-05-21 19:00:00,686.0,linear_interpolated_instantaneous
1989-05-21 20:00:00,654.0,observed_instantaneous
1989-05-21 21:00:00,616.5,linear_interpolated_instantaneous
1989-05-21 22:00:00,579.0,observed_instantaneous
1989-05-21 23:00:00,546.5,linear_interpolated_instantaneous
1989-05-22 00:00:00,514.0,observed_instantaneous
1989-05-22 01:00:00,494.5,linear_interpolated_instantaneous
1989-05-22 02:00:00,475.0,observed_instantaneous
1989-05-22 03:00:00,488.0,observed_instantaneous
1989-05-22 04:00:00,541.0,observed_instantaneous
1989-05-22 05:00:00,619.5,linear_interpolated_instantaneous
1989-05-22 06:00:00,698.0,observed_instantaneous
1989-05-22 07:00:00,809.0,linear_interpolated_instantaneous
1989-05-22 08:00:00,920.0,observed_instantaneous
1989-05-22 09:00:00,1010.0,linear_interpolated_instantaneous
1989-05-22 10:00:00,1100.0,observed_instantaneous
1989-05-22 11:00:00,1170.0,linear_interpolated_instantaneous
1989-05-22 12:00:00,1240.0,observed_instantaneous
1989-05-22 13:00:00,1295.0,linear_interpolated_instantaneous
1989-05-22 14:00:00,1350.0,observed_instantaneous
1989-05-22 15:00:00,1405.0,linear_interpolated_instantaneous
1989-05-22 16:00:00,1460.0,observed_instantaneous
1989-05-22 17:00:00,1505.0,linear_interpolated_instantaneous
1989-05-22 18:00:00,1550.0,observed_instantaneous
1989-05-22 19:00:00,1575.0,linear_interpolated_instantaneous
1989-05-22 20:00:00,1600.0,observed_instantaneous
1989-05-22 21:00:00,1620.0,linear_interpolated_instantaneous
1989-05-22 22:00:00,1640.0,observed_instantaneous
1989-05-22 23:00:00,1640.0,observed_instantaneous
1989-05-23 00:00:00,1630.0,observed_instantaneous
1989-05-23 01:00:00,1610.0,linear_interpolated_instantaneous
1989-05-23 02:00:00,1590.0,observed_instantaneous
1989-05-23 03:00:00,1546.6666666666667,linear_interpolated_instantaneous
1989-05-23 04:00:00,1503.3333333333333,linear_interpolated_instantaneous
1989-05-23 05:00:00,1460.0,observed_instantaneous
1989-05-23 06:00:00,1400.0,linear_interpolated_instantaneous
1989-05-23 07:00:00,1340.0,linear_interpolated_instantaneous
1989-05-23 08:00:00,1280.0,observed_instantaneous
1989-05-23 09:00:00,1220.0,linear_interpolated_instantaneous
1989-05-23 10:00:00,1160.0,linear_interpolated_instantaneous
1989-05-23 11:00:00,1100.0,linear_interpolated_instantaneous
1989-05-23 12:00:00,1040.0,observed_instantaneous
1989-05-23 13:00:00,980.5,linear_interpolated_instantaneous
1989-05-23 14:00:00,921.0,linear_interpolated_instantaneous
1989-05-23 15:00:00,861.5,linear_interpolated_instantaneous
1989-05-23 16:00:00,802.0,observed_instantaneous
1989-05-23 17:00:00,760.25,linear_interpolated_instantaneous
1989-05-23 18:00:00,718.5,linear_interpolated_instantaneous
1989-05-23 19:00:00,676.75,linear_interpolated_instantaneous
1989-05-23 20:00:00,635.0,observed_instantaneous
1989-05-23 21:00:00,610.5,linear_interpolated_instantaneous
1989-05-23 22:00:00,586.0,observed_instantaneous
1989-05-23 23:00:00,579.0,observed_instantaneous
1989-05-24 00:00:00,586.0,observed_instantaneous
1989-05-24 01:00:00,603.0,linear_interpolated_instantaneous
1989-05-24 02:00:00,620.0,observed_instantaneous
1989-05-24 03:00:00,627.5,linear_interpolated_instantaneous
1989-05-24 04:00:00,635.0,observed_instantaneous
