time_start,time_end,evaporation_mm,daily_evaporation_label,evaporation_method,discharge_m3s,discharge_quality,all_fields_present
2001-07-26 00:00:00,2001-07-26 01:00:00,0.1416666666666666,2001-07-26 08:00:00,daily_total_divided_by_24,119.0,linear_interpolated_instantaneous,True
2001-07-26 01:00:00,2001-07-26 02:00:00,0.1416666666666666,2001-07-26 08:00:00,daily_total_divided_by_24,120.0,observed_instantaneous,True
2001-07-26 02:00:00,2001-07-26 03:00:00,0.1416666666666666,2001-07-26 08:00:00,daily_total_divided_by_24,121.5,linear_interpolated_instantaneous,True
2001-07-26 03:00:00,2001-07-26 04:00:00,0.1416666666666666,2001-07-26 08:00:00,daily_total_divided_by_24,123.0,observed_instantaneous,True
2001-07-26 04:00:00,2001-07-26 05:00:00,0.1416666666666666,2001-07-26 08:00:00,daily_total_divided_by_24,128.5,linear_interpolated_instantaneous,True
2001-07-26 05:00:00,2001-07-26 06:00:00,0.1416666666666666,2001-07-26 08:00:00,daily_total_divided_by_24,134.0,observed_instantaneous,True
2001-07-26 06:00:00,2001-07-26 07:00:00,0.1416666666666666,2001-07-26 08:00:00,daily_total_divided_by_24,154.0,linear_interpolated_instantaneous,True
2001-07-26 07:00:00,2001-07-26 08:00:00,0.1416666666666666,2001-07-26 08:00:00,daily_total_divided_by_24,174.0,observed_instantaneous,True
2001-07-26 08:00:00,2001-07-26 09:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,222.0,linear_interpolated_instantaneous,True
2001-07-26 09:00:00,2001-07-26 10:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,270.0,observed_instantaneous,True
2001-07-26 10:00:00,2001-07-26 11:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,358.5,linear_interpolated_instantaneous,True
2001-07-26 11:00:00,2001-07-26 12:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,447.0,observed_instantaneous,True
2001-07-26 12:00:00,2001-07-26 13:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,506.5,linear_interpolated_instantaneous,True
2001-07-26 13:00:00,2001-07-26 14:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,566.0,observed_instantaneous,True
2001-07-26 14:00:00,2001-07-26 15:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,597.0,linear_interpolated_instantaneous,True
2001-07-26 15:00:00,2001-07-26 16:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,628.0,observed_instantaneous,True
2001-07-26 16:00:00,2001-07-26 17:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,642.0,linear_interpolated_instantaneous,True
2001-07-26 17:00:00,2001-07-26 18:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,656.0,observed_instantaneous,True
2001-07-26 18:00:00,2001-07-26 19:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,660.5,linear_interpolated_instantaneous,True
2001-07-26 19:00:00,2001-07-26 20:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,665.0,observed_instantaneous,True
2001-07-26 20:00:00,2001-07-26 21:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,654.5,linear_interpolated_instantaneous,True
2001-07-26 21:00:00,2001-07-26 22:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,644.0,observed_instantaneous,True
2001-07-26 22:00:00,2001-07-26 23:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,617.5,linear_interpolated_instantaneous,True
2001-07-26 23:00:00,2001-07-27 00:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,591.0,observed_instantaneous,True
2001-07-27 00:00:00,2001-07-27 01:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,553.375,linear_interpolated_instantaneous,True
2001-07-27 01:00:00,2001-07-27 02:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,515.75,linear_interpolated_instantaneous,True
2001-07-27 02:00:00,2001-07-27 03:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,478.125,linear_interpolated_instantaneous,True
2001-07-27 03:00:00,2001-07-27 04:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,440.5,linear_interpolated_instantaneous,True
2001-07-27 04:00:00,2001-07-27 05:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,402.875,linear_interpolated_instantaneous,True
2001-07-27 05:00:00,2001-07-27 06:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,365.25,linear_interpolated_instantaneous,True
2001-07-27 06:00:00,2001-07-27 07:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,327.625,linear_interpolated_instantaneous,True
2001-07-27 07:00:00,2001-07-27 08:00:00,0.0625,2001-07-27 08:00:00,daily_total_divided_by_24,290.0,observed_instantaneous,True
2001-07-27 08:00:00,2001-07-27 09:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,278.0,linear_interpolated_instantaneous,True
2001-07-27 09:00:00,2001-07-27 10:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,266.0,linear_interpolated_instantaneous,True
2001-07-27 10:00:00,2001-07-27 11:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,254.0,linear_interpolated_instantaneous,True
2001-07-27 11:00:00,2001-07-27 12:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,242.0,linear_interpolated_instantaneous,True
2001-07-27 12:00:00,2001-07-27 13:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,230.0,linear_interpolated_instantaneous,True
2001-07-27 13:00:00,2001-07-27 14:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,218.0,observed_instantaneous,True
2001-07-27 14:00:00,2001-07-27 15:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,211.0,linear_interpolated_instantaneous,True
2001-07-27 15:00:00,2001-07-27 16:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,204.0,linear_interpolated_instantaneous,True
2001-07-27 16:00:00,2001-07-27 17:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,197.0,linear_interpolated_instantaneous,True
2001-07-27 17:00:00,2001-07-27 18:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,190.0,linear_interpolated_instantaneous,True
2001-07-27 18:00:00,2001-07-27 19:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,183.0,linear_interpolated_instantaneous,True
2001-07-27 19:00:00,2001-07-27 20:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,176.0,observed_instantaneous,True
2001-07-27 20:00:00,2001-07-27 21:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,173.125,linear_interpolated_instantaneous,True
2001-07-27 21:00:00,2001-07-27 22:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,170.25,linear_interpolated_instantaneous,True
2001-07-27 22:00:00,2001-07-27 23:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,167.375,linear_interpolated_instantaneous,True
2001-07-27 23:00:00,2001-07-28 00:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,164.5,linear_interpolated_instantaneous,True
2001-07-28 00:00:00,2001-07-28 01:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,161.625,linear_interpolated_instantaneous,True
2001-07-28 01:00:00,2001-07-28 02:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,158.75,linear_interpolated_instantaneous,True
2001-07-28 02:00:00,2001-07-28 03:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,155.875,linear_interpolated_instantaneous,True
2001-07-28 03:00:00,2001-07-28 04:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,153.0,observed_instantaneous,True
2001-07-28 04:00:00,2001-07-28 05:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,151.5,linear_interpolated_instantaneous,True
2001-07-28 05:00:00,2001-07-28 06:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,150.0,linear_interpolated_instantaneous,True
2001-07-28 06:00:00,2001-07-28 07:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,148.5,linear_interpolated_instantaneous,True
2001-07-28 07:00:00,2001-07-28 08:00:00,0.1374999999999999,2001-07-28 08:00:00,daily_total_divided_by_24,147.0,observed_instantaneous,True
2001-07-28 08:00:00,2001-07-28 09:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,146.25,linear_interpolated_instantaneous,True
2001-07-28 09:00:00,2001-07-28 10:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,145.5,linear_interpolated_instantaneous,True
2001-07-28 10:00:00,2001-07-28 11:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,144.75,linear_interpolated_instantaneous,True
2001-07-28 11:00:00,2001-07-28 12:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,144.0,observed_instantaneous,True
2001-07-28 12:00:00,2001-07-28 13:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,142.625,linear_interpolated_instantaneous,True
2001-07-28 13:00:00,2001-07-28 14:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,141.25,linear_interpolated_instantaneous,True
2001-07-28 14:00:00,2001-07-28 15:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,139.875,linear_interpolated_instantaneous,True
2001-07-28 15:00:00,2001-07-28 16:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,138.5,linear_interpolated_instantaneous,True
2001-07-28 16:00:00,2001-07-28 17:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,137.125,linear_interpolated_instantaneous,True
2001-07-28 17:00:00,2001-07-28 18:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,135.75,linear_interpolated_instantaneous,True
2001-07-28 18:00:00,2001-07-28 19:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,134.375,linear_interpolated_instantaneous,True
2001-07-28 19:00:00,2001-07-28 20:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,133.0,observed_instantaneous,True
2001-07-28 20:00:00,2001-07-28 21:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,132.375,linear_interpolated_instantaneous,True
2001-07-28 21:00:00,2001-07-28 22:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,131.75,linear_interpolated_instantaneous,True
2001-07-28 22:00:00,2001-07-28 23:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,131.125,linear_interpolated_instantaneous,True
2001-07-28 23:00:00,2001-07-29 00:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,130.5,linear_interpolated_instantaneous,True
2001-07-29 00:00:00,2001-07-29 01:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,129.875,linear_interpolated_instantaneous,True
2001-07-29 01:00:00,2001-07-29 02:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,129.25,linear_interpolated_instantaneous,True
2001-07-29 02:00:00,2001-07-29 03:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,128.625,linear_interpolated_instantaneous,True
2001-07-29 03:00:00,2001-07-29 04:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,128.0,observed_instantaneous,True
2001-07-29 04:00:00,2001-07-29 05:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,127.25,linear_interpolated_instantaneous,True
2001-07-29 05:00:00,2001-07-29 06:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,126.5,linear_interpolated_instantaneous,True
2001-07-29 06:00:00,2001-07-29 07:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,125.75,linear_interpolated_instantaneous,True
2001-07-29 07:00:00,2001-07-29 08:00:00,0.1875,2001-07-29 08:00:00,daily_total_divided_by_24,125.0,observed_instantaneous,True
2001-07-29 08:00:00,2001-07-29 09:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,124.75,linear_interpolated_instantaneous,True
2001-07-29 09:00:00,2001-07-29 10:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,124.5,linear_interpolated_instantaneous,True
2001-07-29 10:00:00,2001-07-29 11:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,124.25,linear_interpolated_instantaneous,True
2001-07-29 11:00:00,2001-07-29 12:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,124.0,linear_interpolated_instantaneous,True
2001-07-29 12:00:00,2001-07-29 13:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,123.75,linear_interpolated_instantaneous,True
2001-07-29 13:00:00,2001-07-29 14:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,123.5,linear_interpolated_instantaneous,True
2001-07-29 14:00:00,2001-07-29 15:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,123.25,linear_interpolated_instantaneous,True
2001-07-29 15:00:00,2001-07-29 16:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,123.0,observed_instantaneous,True
2001-07-29 16:00:00,2001-07-29 17:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,121.5,linear_interpolated_instantaneous,True
2001-07-29 17:00:00,2001-07-29 18:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,120.0,linear_interpolated_instantaneous,True
2001-07-29 18:00:00,2001-07-29 19:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,118.5,linear_interpolated_instantaneous,True
2001-07-29 19:00:00,2001-07-29 20:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,117.0,observed_instantaneous,True
2001-07-29 20:00:00,2001-07-29 21:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,115.5,linear_interpolated_instantaneous,True
2001-07-29 21:00:00,2001-07-29 22:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,114.0,linear_interpolated_instantaneous,True
2001-07-29 22:00:00,2001-07-29 23:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,112.5,linear_interpolated_instantaneous,True
2001-07-29 23:00:00,2001-07-30 00:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,111.0,observed_instantaneous,True
2001-07-30 00:00:00,2001-07-30 01:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,111.0,linear_interpolated_instantaneous,True
2001-07-30 01:00:00,2001-07-30 02:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,111.0,linear_interpolated_instantaneous,True
2001-07-30 02:00:00,2001-07-30 03:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,111.0,linear_interpolated_instantaneous,True
2001-07-30 03:00:00,2001-07-30 04:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,111.0,observed_instantaneous,True
2001-07-30 04:00:00,2001-07-30 05:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,111.75,linear_interpolated_instantaneous,True
2001-07-30 05:00:00,2001-07-30 06:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,112.5,linear_interpolated_instantaneous,True
2001-07-30 06:00:00,2001-07-30 07:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,113.25,linear_interpolated_instantaneous,True
2001-07-30 07:00:00,2001-07-30 08:00:00,0.1541666666666666,2001-07-30 08:00:00,daily_total_divided_by_24,114.0,observed_instantaneous,True
2001-07-30 08:00:00,2001-07-30 09:00:00,0.1416666666666666,2001-07-31 08:00:00,daily_total_divided_by_24,114.5,linear_interpolated_instantaneous,True
2001-07-30 09:00:00,2001-07-30 10:00:00,0.1416666666666666,2001-07-31 08:00:00,daily_total_divided_by_24,115.0,linear_interpolated_instantaneous,True
2001-07-30 10:00:00,2001-07-30 11:00:00,0.1416666666666666,2001-07-31 08:00:00,daily_total_divided_by_24,115.5,linear_interpolated_instantaneous,True
2001-07-30 11:00:00,2001-07-30 12:00:00,0.1416666666666666,2001-07-31 08:00:00,daily_total_divided_by_24,116.0,observed_instantaneous,True
2001-07-30 12:00:00,2001-07-30 13:00:00,0.1416666666666666,2001-07-31 08:00:00,daily_total_divided_by_24,115.5,linear_interpolated_instantaneous,True
2001-07-30 13:00:00,2001-07-30 14:00:00,0.1416666666666666,2001-07-31 08:00:00,daily_total_divided_by_24,115.0,linear_interpolated_instantaneous,True
2001-07-30 14:00:00,2001-07-30 15:00:00,0.1416666666666666,2001-07-31 08:00:00,daily_total_divided_by_24,114.5,linear_interpolated_instantaneous,True
2001-07-30 15:00:00,2001-07-30 16:00:00,0.1416666666666666,2001-07-31 08:00:00,daily_total_divided_by_24,114.0,observed_instantaneous,True
