time_end,discharge_m3s,discharge_quality
1993-08-22 12:00:00,502.6666666666667,linear_interpolated_instantaneous
1993-08-22 13:00:00,490.5,linear_interpolated_instantaneous
1993-08-22 14:00:00,478.3333333333333,linear_interpolated_instantaneous
1993-08-22 15:00:00,466.1666666666667,linear_interpolated_instantaneous
1993-08-22 16:00:00,454.0,observed_instantaneous
1993-08-22 17:00:00,449.0,linear_interpolated_instantaneous
1993-08-22 18:00:00,444.0,observed_instantaneous
1993-08-22 19:00:00,435.75,linear_interpolated_instantaneous
1993-08-22 20:00:00,427.5,linear_interpolated_instantaneous
1993-08-22 21:00:00,419.25,linear_interpolated_instantaneous
1993-08-22 22:00:00,411.0,observed_instantaneous
1993-08-22 23:00:00,397.6666666666667,linear_interpolated_instantaneous
1993-08-23 00:00:00,384.3333333333333,linear_interpolated_instantaneous
1993-08-23 01:00:00,371.0,linear_interpolated_instantaneous
1993-08-23 02:00:00,357.6666666666667,linear_interpolated_instantaneous
1993-08-23 03:00:00,344.3333333333333,linear_interpolated_instantaneous
1993-08-23 04:00:00,331.0,observed_instantaneous
1993-08-23 05:00:00,321.5,linear_interpolated_instantaneous
1993-08-23 06:00:00,312.0,linear_interpolated_instantaneous
1993-08-23 07:00:00,302.5,linear_interpolated_instantaneous
1993-08-23 08:00:00,293.0,observed_instantaneous
1993-08-23 09:00:00,282.5,linear_interpolated_instantaneous
1993-08-23 10:00:00,272.0,observed_instantaneous
1993-08-23 11:00:00,258.8333333333333,linear_interpolated_instantaneous
1993-08-23 12:00:00,245.66666666666663,linear_interpolated_instantaneous
1993-08-23 13:00:00,232.5,linear_interpolated_instantaneous
1993-08-23 14:00:00,219.33333333333331,linear_interpolated_instantaneous
1993-08-23 15:00:00,206.16666666666663,linear_interpolated_instantaneous
1993-08-23 16:00:00,193.0,observed_instantaneous
1993-08-23 17:00:00,186.5,linear_interpolated_instantaneous
1993-08-23 18:00:00,180.0,observed_instantaneous
1993-08-23 19:00:00,177.0,linear_interpolated_instantaneous
1993-08-23 20:00:00,174.0,observed_instantaneous
1993-08-23 21:00:00,168.16666666666666,linear_interpolated_instantaneous
1993-08-23 22:00:00,162.33333333333334,linear_interpolated_instantaneous
1993-08-23 23:00:00,156.5,linear_interpolated_instantaneous
1993-08-24 00:00:00,150.66666666666666,linear_interpolated_instantaneous
1993-08-24 01:00:00,144.83333333333334,linear_interpolated_instantaneous
1993-08-24 02:00:00,139.0,observed_instantaneous
1993-08-24 03:00:00,135.16666666666666,linear_interpolated_instantaneous
1993-08-24 04:00:00,131.33333333333334,linear_interpolated_instantaneous
1993-08-24 05:00:00,127.5,linear_interpolated_instantaneous
1993-08-24 06:00:00,123.66666666666669,linear_interpolated_instantaneous
1993-08-24 07:00:00,119.83333333333331,linear_interpolated_instantaneous
1993-08-24 08:00:00,116.0,observed_instantaneous
1993-08-24 09:00:00,113.66666666666669,linear_interpolated_instantaneous
1993-08-24 10:00:00,111.33333333333331,linear_interpolated_instantaneous
1993-08-24 11:00:00,109.0,linear_interpolated_instantaneous
1993-08-24 12:00:00,106.66666666666669,linear_interpolated_instantaneous
1993-08-24 13:00:00,104.33333333333331,linear_interpolated_instantaneous
1993-08-24 14:00:00,102.0,observed_instantaneous
1993-08-24 15:00:00,99.0,linear_interpolated_instantaneous
1993-08-24 16:00:00,96.0,observed_instantaneous
1993-08-24 17:00:00,92.0,linear_interpolated_instantaneous
1993-08-24 18:00:00,88.0,linear_interpolated_instantaneous
1993-08-24 19:00:00,84.0,linear_interpolated_instantaneous
1993-08-24 20:00:00,80.0,observed_instantaneous
1993-08-24 21:00:00,78.5,linear_interpolated_instantaneous
1993-08-24 22:00:00,77.0,observed_instantaneous
1993-08-24 23:00:00,77.5,linear_interpolated_instantaneous
1993-08-25 00:00:00,78.0,observed_instantaneous
1993-08-25 01:00:00,78.0,linear_interpolated_instantaneous
1993-08-25 02:00:00,78.0,observed_instantaneous
1993-08-25 03:00:00,77.5,linear_interpolated_instantaneous
1993-08-25 04:00:00,77.0,observed_instantaneous
1993-08-25 05:00:00,77.0,linear_interpolated_instantaneous
1993-08-25 06:00:00,77.0,observed_instantaneous
1993-08-25 07:00:00,76.5,linear_interpolated_instantaneous
1993-08-25 08:00:00,76.0,observed_instantaneous
1993-08-25 09:00:00,74.5,linear_interpolated_instantaneous
1993-08-25 10:00:00,73.0,observed_instantaneous
1993-08-25 11:00:00,72.5,linear_interpolated_instantaneous
1993-08-25 12:00:00,72.0,observed_instantaneous
1993-08-25 13:00:00,70.0,linear_interpolated_instantaneous
1993-08-25 14:00:00,68.0,observed_instantaneous
1993-08-25 15:00:00,67.5,linear_interpolated_instantaneous
1993-08-25 16:00:00,67.0,observed_instantaneous
1993-08-25 17:00:00,67.0,linear_interpolated_instantaneous
1993-08-25 18:00:00,67.0,linear_interpolated_instantaneous
1993-08-25 19:00:00,67.0,linear_interpolated_instantaneous
1993-08-25 20:00:00,67.0,linear_interpolated_instantaneous
1993-08-25 21:00:00,67.0,linear_interpolated_instantaneous
1993-08-25 22:00:00,67.0,observed_instantaneous
1993-08-25 23:00:00,66.5,linear_interpolated_instantaneous
1993-08-26 00:00:00,66.0,observed_instantaneous
