time_start,time_end,evaporation_mm,daily_evaporation_label,evaporation_method,discharge_m3s,discharge_quality,all_fields_present
1993-08-22 01:00:00,1993-08-22 02:00:00,0.0249999999999999,1993-08-22 08:00:00,daily_total_divided_by_24,459.0,observed_instantaneous,True
1993-08-22 02:00:00,1993-08-22 03:00:00,0.0249999999999999,1993-08-22 08:00:00,daily_total_divided_by_24,483.0,linear_interpolated_instantaneous,True
1993-08-22 03:00:00,1993-08-22 04:00:00,0.0249999999999999,1993-08-22 08:00:00,daily_total_divided_by_24,507.0,observed_instantaneous,True
1993-08-22 04:00:00,1993-08-22 05:00:00,0.0249999999999999,1993-08-22 08:00:00,daily_total_divided_by_24,518.0,linear_interpolated_instantaneous,True
1993-08-22 05:00:00,1993-08-22 06:00:00,0.0249999999999999,1993-08-22 08:00:00,daily_total_divided_by_24,529.0,observed_instantaneous,True
1993-08-22 06:00:00,1993-08-22 07:00:00,0.0249999999999999,1993-08-22 08:00:00,daily_total_divided_by_24,534.0,linear_interpolated_instantaneous,True
1993-08-22 07:00:00,1993-08-22 08:00:00,0.0249999999999999,1993-08-22 08:00:00,daily_total_divided_by_24,539.0,observed_instantaneous,True
1993-08-22 08:00:00,1993-08-22 09:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,533.0,linear_interpolated_instantaneous,True
1993-08-22 09:00:00,1993-08-22 10:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,527.0,observed_instantaneous,True
1993-08-22 10:00:00,1993-08-22 11:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,514.8333333333334,linear_interpolated_instantaneous,True
1993-08-22 11:00:00,1993-08-22 12:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,502.6666666666667,linear_interpolated_instantaneous,True
1993-08-22 12:00:00,1993-08-22 13:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,490.5,linear_interpolated_instantaneous,True
1993-08-22 13:00:00,1993-08-22 14:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,478.3333333333333,linear_interpolated_instantaneous,True
1993-08-22 14:00:00,1993-08-22 15:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,466.1666666666667,linear_interpolated_instantaneous,True
1993-08-22 15:00:00,1993-08-22 16:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,454.0,observed_instantaneous,True
1993-08-22 16:00:00,1993-08-22 17:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,449.0,linear_interpolated_instantaneous,True
1993-08-22 17:00:00,1993-08-22 18:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,444.0,observed_instantaneous,True
1993-08-22 18:00:00,1993-08-22 19:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,435.75,linear_interpolated_instantaneous,True
1993-08-22 19:00:00,1993-08-22 20:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,427.5,linear_interpolated_instantaneous,True
1993-08-22 20:00:00,1993-08-22 21:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,419.25,linear_interpolated_instantaneous,True
1993-08-22 21:00:00,1993-08-22 22:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,411.0,observed_instantaneous,True
1993-08-22 22:00:00,1993-08-22 23:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,397.6666666666667,linear_interpolated_instantaneous,True
1993-08-22 23:00:00,1993-08-23 00:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,384.3333333333333,linear_interpolated_instantaneous,True
1993-08-23 00:00:00,1993-08-23 01:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,371.0,linear_interpolated_instantaneous,True
1993-08-23 01:00:00,1993-08-23 02:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,357.6666666666667,linear_interpolated_instantaneous,True
1993-08-23 02:00:00,1993-08-23 03:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,344.3333333333333,linear_interpolated_instantaneous,True
1993-08-23 03:00:00,1993-08-23 04:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,331.0,observed_instantaneous,True
1993-08-23 04:00:00,1993-08-23 05:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,321.5,linear_interpolated_instantaneous,True
1993-08-23 05:00:00,1993-08-23 06:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,312.0,linear_interpolated_instantaneous,True
1993-08-23 06:00:00,1993-08-23 07:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,302.5,linear_interpolated_instantaneous,True
1993-08-23 07:00:00,1993-08-23 08:00:00,0.1583333333333333,1993-08-23 08:00:00,daily_total_divided_by_24,293.0,observed_instantaneous,True
1993-08-23 08:00:00,1993-08-23 09:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,282.5,linear_interpolated_instantaneous,True
1993-08-23 09:00:00,1993-08-23 10:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,272.0,observed_instantaneous,True
1993-08-23 10:00:00,1993-08-23 11:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,258.8333333333333,linear_interpolated_instantaneous,True
1993-08-23 11:00:00,1993-08-23 12:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,245.66666666666663,linear_interpolated_instantaneous,True
1993-08-23 12:00:00,1993-08-23 13:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,232.5,linear_interpolated_instantaneous,True
1993-08-23 13:00:00,1993-08-23 14:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,219.33333333333331,linear_interpolated_instantaneous,True
1993-08-23 14:00:00,1993-08-23 15:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,206.16666666666663,linear_interpolated_instantaneous,True
1993-08-23 15:00:00,1993-08-23 16:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,193.0,observed_instantaneous,True
1993-08-23 16:00:00,1993-08-23 17:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,186.5,linear_interpolated_instantaneous,True
1993-08-23 17:00:00,1993-08-23 18:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,180.0,observed_instantaneous,True
1993-08-23 18:00:00,1993-08-23 19:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,177.0,linear_interpolated_instantaneous,True
1993-08-23 19:00:00,1993-08-23 20:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,174.0,observed_instantaneous,True
1993-08-23 20:00:00,1993-08-23 21:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,168.16666666666666,linear_interpolated_instantaneous,True
1993-08-23 21:00:00,1993-08-23 22:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,162.33333333333334,linear_interpolated_instantaneous,True
1993-08-23 22:00:00,1993-08-23 23:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,156.5,linear_interpolated_instantaneous,True
1993-08-23 23:00:00,1993-08-24 00:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,150.66666666666666,linear_interpolated_instantaneous,True
1993-08-24 00:00:00,1993-08-24 01:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,144.83333333333334,linear_interpolated_instantaneous,True
1993-08-24 01:00:00,1993-08-24 02:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,139.0,observed_instantaneous,True
1993-08-24 02:00:00,1993-08-24 03:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,135.16666666666666,linear_interpolated_instantaneous,True
1993-08-24 03:00:00,1993-08-24 04:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,131.33333333333334,linear_interpolated_instantaneous,True
1993-08-24 04:00:00,1993-08-24 05:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,127.5,linear_interpolated_instantaneous,True
1993-08-24 05:00:00,1993-08-24 06:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,123.66666666666669,linear_interpolated_instantaneous,True
1993-08-24 06:00:00,1993-08-24 07:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,119.83333333333331,linear_interpolated_instantaneous,True
1993-08-24 07:00:00,1993-08-24 08:00:00,0.175,1993-08-24 08:00:00,daily_total_divided_by_24,116.0,observed_instantaneous,True
1993-08-24 08:00:00,1993-08-24 09:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,113.66666666666669,linear_interpolated_instantaneous,True
1993-08-24 09:00:00,1993-08-24 10:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,111.33333333333331,linear_interpolated_instantaneous,True
1993-08-24 10:00:00,1993-08-24 11:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,109.0,linear_interpolated_instantaneous,True
1993-08-24 11:00:00,1993-08-24 12:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,106.66666666666669,linear_interpolated_instantaneous,True
1993-08-24 12:00:00,1993-08-24 13:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,104.33333333333331,linear_interpolated_instantaneous,True
1993-08-24 13:00:00,1993-08-24 14:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,102.0,observed_instantaneous,True
1993-08-24 14:00:00,1993-08-24 15:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,99.0,linear_interpolated_instantaneous,True
1993-08-24 15:00:00,1993-08-24 16:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,96.0,observed_instantaneous,True
1993-08-24 16:00:00,1993-08-24 17:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,92.0,linear_interpolated_instantaneous,True
1993-08-24 17:00:00,1993-08-24 18:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,88.0,linear_interpolated_instantaneous,True
1993-08-24 18:00:00,1993-08-24 19:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,84.0,linear_interpolated_instantaneous,True
1993-08-24 19:00:00,1993-08-24 20:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,80.0,observed_instantaneous,True
1993-08-24 20:00:00,1993-08-24 21:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,78.5,linear_interpolated_instantaneous,True
1993-08-24 21:00:00,1993-08-24 22:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,77.0,observed_instantaneous,True
1993-08-24 22:00:00,1993-08-24 23:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,77.5,linear_interpolated_instantaneous,True
1993-08-24 23:00:00,1993-08-25 00:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,78.0,observed_instantaneous,True
1993-08-25 00:00:00,1993-08-25 01:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,78.0,linear_interpolated_instantaneous,True
1993-08-25 01:00:00,1993-08-25 02:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,78.0,observed_instantaneous,True
1993-08-25 02:00:00,1993-08-25 03:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,77.5,linear_interpolated_instantaneous,True
1993-08-25 03:00:00,1993-08-25 04:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,77.0,observed_instantaneous,True
1993-08-25 04:00:00,1993-08-25 05:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,77.0,linear_interpolated_instantaneous,True
1993-08-25 05:00:00,1993-08-25 06:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,77.0,observed_instantaneous,True
1993-08-25 06:00:00,1993-08-25 07:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,76.5,linear_interpolated_instantaneous,True
1993-08-25 07:00:00,1993-08-25 08:00:00,0.2083333333333333,1993-08-25 08:00:00,daily_total_divided_by_24,76.0,observed_instantaneous,True
1993-08-25 08:00:00,1993-08-25 09:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,74.5,linear_interpolated_instantaneous,True
1993-08-25 09:00:00,1993-08-25 10:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,73.0,observed_instantaneous,True
1993-08-25 10:00:00,1993-08-25 11:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,72.5,linear_interpolated_instantaneous,True
1993-08-25 11:00:00,1993-08-25 12:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,72.0,observed_instantaneous,True
1993-08-25 12:00:00,1993-08-25 13:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,70.0,linear_interpolated_instantaneous,True
1993-08-25 13:00:00,1993-08-25 14:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,68.0,observed_instantaneous,True
1993-08-25 14:00:00,1993-08-25 15:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,67.5,linear_interpolated_instantaneous,True
1993-08-25 15:00:00,1993-08-25 16:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,67.0,observed_instantaneous,True
1993-08-25 16:00:00,1993-08-25 17:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,67.0,linear_interpolated_instantaneous,True
1993-08-25 17:00:00,1993-08-25 18:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,67.0,linear_interpolated_instantaneous,True
1993-08-25 18:00:00,1993-08-25 19:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,67.0,linear_interpolated_instantaneous,True
1993-08-25 19:00:00,1993-08-25 20:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,67.0,linear_interpolated_instantaneous,True
1993-08-25 20:00:00,1993-08-25 21:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,67.0,linear_interpolated_instantaneous,True
1993-08-25 21:00:00,1993-08-25 22:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,67.0,observed_instantaneous,True
1993-08-25 22:00:00,1993-08-25 23:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,66.5,linear_interpolated_instantaneous,True
1993-08-25 23:00:00,1993-08-26 00:00:00,0.2333333333333333,1993-08-26 08:00:00,daily_total_divided_by_24,66.0,observed_instantaneous,True
