time_end,80921940,80922120,80921960,80921980,80922000,80922040,80922060,80922080,80922100
1993-11-04 00:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 01:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 02:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 03:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 04:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 05:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 06:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 07:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 08:00:00,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0
1993-11-04 09:00:00,0.0,0.0,0.2,0.0,4.854166666666667,0.4,0.1,0.0,0.0
1993-11-04 10:00:00,0.0,0.0,0.0,0.0,4.854166666666667,0.0,0.0,0.0,0.0
1993-11-04 11:00:00,0.0,0.0,0.5,1.24,4.854166666666667,0.4,0.82,1.3571428571428572,0.0
1993-11-04 12:00:00,0.0,0.7,2.6,1.24,4.854166666666667,1.3,0.82,1.3571428571428572,0.0
1993-11-04 13:00:00,0.0,0.7,1.9,1.24,4.854166666666667,1.0,0.82,1.3571428571428572,0.98
1993-11-04 14:00:00,0.0,0.7,3.0,1.24,4.854166666666667,0.7,0.82,1.3571428571428572,0.98
1993-11-04 15:00:00,0.0,0.7,3.1,1.24,4.854166666666667,1.4,0.82,1.3571428571428572,0.98
1993-11-04 16:00:00,0.0,0.7,3.1,2.7,4.854166666666667,3.4,2.7,1.3571428571428572,0.98
1993-11-04 17:00:00,0.0,2.9,3.1,3.9,4.854166666666667,2.9,3.3,1.3571428571428572,0.98
1993-11-04 18:00:00,0.0,4.4,3.1,3.6,4.854166666666667,4.0,3.0,4.0,4.3
1993-11-04 19:00:00,0.0,2.8,3.1,2.4,4.854166666666667,5.3,1.5,3.8,5.4
1993-11-04 20:00:00,0.0,5.7,3.1,2.7,4.854166666666667,2.4,1.5,3.3,3.3
1993-11-04 21:00:00,0.0,2.8,10.666666666666666,2.3,4.854166666666667,5.1,2.05,3.0,2.0
1993-11-04 22:00:00,0.0,4.4,10.666666666666666,5.3,4.854166666666667,6.4,2.05,3.1,6.0
1993-11-04 23:00:00,0.0,5.8,10.666666666666666,8.9,4.854166666666667,18.3,5.3,9.9,2.5
1993-11-05 00:00:00,0.0,9.5,10.666666666666666,11.3,4.854166666666667,12.0,6.0,9.3,6.0
1993-11-05 01:00:00,0.0,5.3,10.666666666666666,8.8,4.854166666666667,26.6,8.0,7.9,6.5
1993-11-05 02:00:00,0.0,10.1,10.666666666666666,6.1,4.854166666666667,29.8,15.2,14.7,8.9
1993-11-05 03:00:00,0.0,17.6,6.3,8.3,4.854166666666667,20.2,11.5,27.1,10.9
1993-11-05 04:00:00,0.0,13.5,6.3,9.4,4.854166666666667,8.4,9.5,14.4,7.9
