"时间","茶园","腰古","里洞","天堂","樟田","共成","新兴","稔村","南盛","蒸发","流量"
#2000-03-15 08:00:00#,0,.7,0,0,.5,.1,.2,0,.2,.4,15.2
#2000-03-16 08:00:00#,1.1,.8,0,.3,.2,1.6,.8,.4,.4,1.2,13.8
#2000-03-17 08:00:00#,.4,1,0,0,.2,.8,.6,.9,.2,.3,13.7
#2000-03-18 08:00:00#,.9,.4,.5,0,.4,.6,.3,.7,0,.2,13.1
#2000-03-19 08:00:00#,0,0,0,0,0,.1,.5,0,0,.9,11.8
#2000-03-20 08:00:00#,.1,0,0,0,0,0,0,0,0,1.7,11.9
#2000-03-21 08:00:00#,0,0,0,0,0,0,0,0,0,.9,9.6
#2000-03-22 08:00:00#,0,0,0,0,0,0,0,0,0,2,8.2
#2000-03-23 08:00:00#,0,0,0,0,0,0,0,0,0,3.5,8
#2000-03-24 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,8.1
#2000-03-25 08:00:00#,0,0,0,0,0,0,0,0,0,2.4,6.2
#2000-03-26 08:00:00#,0,0,0,0,0,0,0,0,0,3.6,6.9
#2000-03-27 08:00:00#,0,0,0,0,0,0,0,0,0,3.7,10.3
#2000-03-28 08:00:00#,0,0,0,0,0,0,0,0,0,4.6,7.6
#2000-03-29 08:00:00#,0,0,0,0,0,0,0,0,0,4.2,8.8
#2000-03-30 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,9
#2000-03-31 08:00:00#,6,1.7,14.7,.7,1,0,0,0,3,1.9,7.2
#2000-04-01 08:00:00#,0,0,0,0,0,0,1.2,0,0,2.3,7
#2000-04-02 08:00:00#,114.4,45.5,53.4,37,80.5,61,.2,63.4,43.5,5.3,8.3
#2000-04-03 08:00:00#,8.2,6.3,11.2,1.5,7.6,16,95.2,14.8,1.7,1.6,105
#2000-04-04 08:00:00#,0,0,2.2,6.6,1.3,5.8,5.4,6,0,2.6,68.5
#2000-04-05 08:00:00#,.1,2.5,4.7,2,0,1.5,1.2,.9,2.9,1.8,40.5
#2000-04-06 08:00:00#,1.2,13.2,2.8,21.4,17.8,3.6,0,6.3,62,1.2,30
#2000-04-07 08:00:00#,2.4,3.8,2.3,8.2,1.2,45.9,13,35.4,1.2,.2,53.6
#2000-04-08 08:00:00#,.3,.2,0,0,0,0,9.2,0,0,.1,66.3
#2000-04-09 08:00:00#,0,0,0,0,0,0,0,0,0,.9,41.7
#2000-04-10 08:00:00#,1.5,1.1,0,0,.5,2.9,.1,1.4,.7,.8,30.9
#2000-04-11 08:00:00#,.3,.8,0,0,5.2,0,.8,0,2.7,.8,22.5
#2000-04-12 08:00:00#,35.7,12.9,35.9,18.2,12.8,25.7,.1,25.3,11.5,0,19.6
#2000-04-13 08:00:00#,56,22.1,43,15.6,7.8,44.1,16.1,49.2,4.2,.7,34.1
#2000-04-14 08:00:00#,14.2,2.4,14.7,17.8,9.9,21.4,13.3,16,8.1,1.4,85.1
#2000-04-15 08:00:00#,0,0,0,0,0,0,32.5,0,0,3.9,91.7
#2000-04-16 08:00:00#,0,0,0,0,0,0,0,0,0,4.7,58.2
#2000-04-17 08:00:00#,0,0,0,0,0,0,0,0,0,3.8,30.8
#2000-04-18 08:00:00#,.6,0,0,0,.5,0,0,.5,0,.8,26.9
#2000-04-19 08:00:00#,1.2,.8,.1,1,.7,.4,0,0,.7,1.3,25.9
#2000-04-20 08:00:00#,3.3,2.2,4.9,3.5,5.6,3.1,1.4,3.2,0,1.1,22.8
#2000-04-21 08:00:00#,27.2,3.5,13.7,37.5,11.8,11.8,2,10.8,10.9,2.2,21.8
#2000-04-22 08:00:00#,0,5.2,1.3,6.2,1.8,9.6,7.3,5.6,.5,2.5,33.9
#2000-04-23 08:00:00#,7.5,.9,2.5,4.2,1.7,.1,13.1,.5,1.3,1.4,49.9
#2000-04-24 08:00:00#,5,0,0,0,0,0,1.6,.7,0,2.3,34.5
#2000-04-25 08:00:00#,0,0,8.2,0,0,0,0,0,0,3.7,25
#2000-04-26 08:00:00#,25.7,47,20.7,47.9,36.9,35.5,0,17,11.9,2.2,22.6
#2000-04-27 08:00:00#,29,19.4,32,20.6,23.9,15.8,26.1,18.9,27.7,3.2,76.5
#2000-04-28 08:00:00#,66.4,35.7,59.1,29,31.4,46.8,17.5,32.3,31.3,.7,91.7
#2000-04-29 08:00:00#,.2,3.2,0,.4,2.3,.4,37.1,.4,4.4,.4,158
#2000-04-30 08:00:00#,3.9,43.2,9.3,39.9,13,.1,1,.4,57.2,2.6,88.7
#2000-05-01 08:00:00#,28.7,23.2,19.4,17.5,17.5,1.9,2.7,3.4,49,3,105
#2000-05-02 08:00:00#,28.3,.2,19.2,19.1,3.3,15.6,8.5,10.1,1.1,1.6,86.9
#2000-05-03 08:00:00#,10.7,6.1,0,.2,3.7,.5,19.1,2.7,1.7,1.3,87.5
#2000-05-04 08:00:00#,0,0,0,0,.3,.2,5.7,0,0,1.8,64.8
#2000-05-05 08:00:00#,0,.2,0,0,0,0,.2,0,0,2.4,48.8
#2000-05-06 08:00:00#,.2,0,.1,0,0,0,0,0,0,2.2,35
#2000-05-07 08:00:00#,12.8,.4,2,12.4,4,1.2,0,.8,2.6,2.2,31.4
#2000-05-08 08:00:00#,0,0,0,0,0,0,1.8,0,0,2.8,29.6
#2000-05-09 08:00:00#,25.3,25.1,12.4,34.7,38.5,17.6,22.3,19.1,19.9,1.4,30.8
#2000-05-10 08:00:00#,25.9,64.4,18.2,16.2,43.3,25.9,0,38,43.5,1.1,130
#2000-05-11 08:00:00#,2.1,.5,.8,.7,.6,.1,42,.1,0,1.3,156
#2000-05-12 08:00:00#,0,0,0,0,0,0,0,0,0,2.4,80.4
#2000-05-13 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,56.4
#2000-05-14 08:00:00#,.9,0,0,0,0,.3,0,0,0,2.3,46.7
#2000-05-15 08:00:00#,0,0,0,.1,0,0,0,0,0,3.6,34.9
#2000-05-16 08:00:00#,0,0,0,0,0,0,0,0,0,3.3,42.4
#2000-05-17 08:00:00#,0,0,0,0,.3,0,0,0,5.5,3.4,35.7
#2000-05-18 08:00:00#,42,64.5,15.9,18.7,78.8,32.3,0,12.6,29,6.3,41
#2000-05-19 08:00:00#,4.8,3.6,2.1,3.1,3.2,5.1,20.9,3.3,5.3,1.9,89.3
#2000-05-20 08:00:00#,0,.2,0,.4,0,.1,4.3,.3,.5,2.4,61.6
#2000-05-21 08:00:00#,0,0,0,0,0,0,.1,0,0,2.7,45.4
#2000-05-22 08:00:00#,1.6,1.2,1.5,.5,1.2,.2,0,.3,1.8,2.4,35
#2000-05-23 08:00:00#,1.1,0,0,0,0,.1,.5,0,0,2.3,29
#2000-05-24 08:00:00#,5,6.3,2.9,3,4.4,4.6,0,6.6,5.3,.3,33.7
#2000-05-25 08:00:00#,.4,0,5.8,0,0,0,3.4,0,0,3.5,37.7
#2000-05-26 08:00:00#,0,0,0,0,0,0,0,0,0,4,29.3
#2000-05-27 08:00:00#,.7,0,0,0,.4,0,0,.5,0,2.8,23.1
#2000-05-28 08:00:00#,5.9,8.2,0,0,0,0,3.4,.4,0,2.2,25.1
#2000-05-29 08:00:00#,0,8.8,.1,1.2,6.5,0,5.3,.1,7.3,2.8,25
#2000-05-30 08:00:00#,0,0,0,0,0,1,1.4,0,0,4.3,22.5
#2000-05-31 08:00:00#,2.5,.6,.5,.7,15,.1,0,7.1,3.2,4.1,15.4
#2000-06-01 08:00:00#,7,.4,.6,.6,.2,1.4,5.1,6.4,3,4.5,20.4
#2000-06-02 08:00:00#,.2,0,0,0,0,0,7,0,0,5.5,21.7
#2000-06-03 08:00:00#,0,0,0,0,0,0,0,0,0,5.2,16.5
#2000-06-04 08:00:00#,0,0,0,0,0,0,0,0,0,4.9,13.2
#2000-06-05 08:00:00#,0,0,0,0,0,0,0,0,0,5.3,9.5
#2000-06-06 08:00:00#,0,0,0,0,0,0,0,0,0,5.9,9.9
#2000-06-07 08:00:00#,0,0,0,0,0,0,0,0,0,5.3,10.4
#2000-06-08 08:00:00#,8.3,3.4,8.6,0,0,0,0,1,7.6,5.5,6.5
#2000-06-09 08:00:00#,3.5,2.9,1.6,15.3,10.8,.1,.5,0,27,2.8,14.1
#2000-06-10 08:00:00#,0,7.4,.7,9.7,3,1.7,3.8,.7,0,2.1,24.6
#2000-06-11 08:00:00#,7.1,19.5,10.4,34.4,28.8,116.4,1.6,54.8,31.3,4.4,21.6
#2000-06-12 08:00:00#,22.9,39.5,19,26.8,30,20,71.5,22.2,39.1,2.3,111
#2000-06-13 08:00:00#,0,0,.1,.1,.5,0,34.2,.4,.5,2.7,128
#2000-06-14 08:00:00#,0,0,0,0,0,0,.7,0,.2,3.2,55.5
#2000-06-15 08:00:00#,0,0,0,0,0,0,0,0,0,2.6,37.7
#2000-06-16 08:00:00#,0,0,0,0,0,0,0,0,0,3,28.4
#2000-06-17 08:00:00#,0,1.6,.5,6.7,1.6,14.4,0,6.6,.3,3.7,26.6
#2000-06-18 08:00:00#,2.6,20.4,10.7,2.8,11.8,21.1,11.1,12.3,18.5,1.6,29.3
#2000-06-19 08:00:00#,12.7,0,30.2,0,.3,4.3,20.9,.3,0,3,42.1
#2000-06-20 08:00:00#,1.3,6.9,5.5,3,13.3,7.5,0,66.7,20.5,3.2,36.2
#2000-06-21 08:00:00#,3,0,.3,1.5,1.2,0,16.1,4.5,0,3.5,47.6
#2000-06-22 08:00:00#,1.2,18.9,1.5,6.5,3.5,1.3,0,14.5,2.3,2.9,37.9
#2000-06-23 08:00:00#,5,11,11.2,10.2,7.1,6.9,12.2,1.7,.3,2.4,34.8
#2000-06-24 08:00:00#,20.2,.4,15.5,1.6,6.6,3.7,22,5.4,10.2,4,38.8
#2000-06-25 08:00:00#,3.1,.7,9.3,2.5,2.2,0,2.4,1,3.3,4.3,34.2
#2000-06-26 08:00:00#,2.7,0,9.8,0,0,0,.6,13.5,2,4.5,30
#2000-06-27 08:00:00#,0,3.7,4,.3,.2,2,10.8,3.2,0,4.2,31.7
#2000-06-28 08:00:00#,0,.2,0,0,0,0,1.2,0,0,4.7,30.8
#2000-06-29 08:00:00#,0,0,0,0,0,0,.7,0,0,4.9,26.9
#2000-06-30 08:00:00#,0,0,0,0,0,.3,0,0,0,5.8,25.5
#2000-07-01 08:00:00#,0,0,0,0,0,.3,0,0,0,4.7,21.6
#2000-07-02 08:00:00#,1.6,1.5,.9,0,0,0,0,0,.2,2.9,19.7
#2000-07-03 08:00:00#,3.4,10,6.6,6,.2,2.9,.1,4.5,.6,2.6,18.5
#2000-07-04 08:00:00#,0,0,0,0,0,0,.8,0,0,4,19.9
#2000-07-05 08:00:00#,1.9,0,3,1.1,4.8,0,0,5.1,3.5,5.1,19.7
#2000-07-06 08:00:00#,13.1,7.9,0,0,0,0,0,.8,27.2,4.1,16
#2000-07-07 08:00:00#,37,8.3,17.7,56.1,15.5,18,0,23.4,7.6,4.8,24.9
#2000-07-08 08:00:00#,2.5,0,5.5,0,0,0,8.8,0,0,4.3,28.7
#2000-07-09 08:00:00#,15.9,3,2.2,11.6,1,2.3,0,10,.2,5.3,20.4
#2000-07-10 08:00:00#,0,.3,3.8,1.3,3.4,.7,13.4,2.1,.7,3.2,20.2
#2000-07-11 08:00:00#,56.8,32.1,37.7,16.7,15.5,24.6,9,30.6,9.2,3.8,27.1
#2000-07-12 08:00:00#,7.1,10.6,13.4,4.5,7.7,10.1,6.9,7.8,15.1,2.3,34.4
#2000-07-13 08:00:00#,1.2,21.1,13,2.3,6.6,1.8,7.9,12.2,3.1,2.3,33.5
#2000-07-14 08:00:00#,0,0,0,0,0,0,4.7,0,.5,3.3,27.9
#2000-07-15 08:00:00#,0,0,.5,0,0,0,0,0,0,3.6,25
#2000-07-16 08:00:00#,2.4,5.8,14.5,2.2,2.7,10.7,0,15.4,6.4,3.4,17.7
#2000-07-17 08:00:00#,101.6,89.8,137.8,89.9,52.7,119.9,5,202.2,85.3,3.4,37.9
#2000-07-18 08:00:00#,10,45.2,30.6,49.2,51.2,25.6,76,19.1,168.5,2.6,357
#2000-07-19 08:00:00#,32.7,15.5,25.7,20.7,53.4,12.6,59.5,6.8,36.1,2,256
#2000-07-20 08:00:00#,37.3,41.9,15.7,28.8,28.3,43.2,22.9,42.8,13.5,1.7,167
#2000-07-21 08:00:00#,13.5,11,9.6,2.8,11,.9,27.7,4.9,14.7,1,210
#2000-07-22 08:00:00#,12.7,55.3,2.1,23.6,10.1,11.8,.1,.4,2.9,1.2,155
#2000-07-23 08:00:00#,3.8,16.8,34.5,28.1,8.6,.4,5.9,0,1.1,4.8,126
#2000-07-24 08:00:00#,0,0,2.5,0,0,0,0,0,0,3.9,118
#2000-07-25 08:00:00#,0,0,0,0,0,0,0,0,0,3.2,81.1
#2000-07-26 08:00:00#,0,0,0,0,0,0,0,0,0,4,57.5
#2000-07-27 08:00:00#,0,.4,0,0,.1,0,0,0,0,3.7,49.6
#2000-07-28 08:00:00#,0,0,0,0,0,0,0,0,0,5.4,47.2
#2000-07-29 08:00:00#,0,0,0,0,0,0,0,0,0,5.2,41.2
#2000-07-30 08:00:00#,0,0,0,0,0,0,0,0,0,5.2,42
#2000-07-31 08:00:00#,1,47.4,0,6.2,49.5,.9,0,.3,9.3,3.1,41.2
#2000-08-01 08:00:00#,2.1,11.2,2.7,15.5,.9,17.6,20.6,3.9,.2,2.9,74.5
#2000-08-02 08:00:00#,11.1,35.1,0,11.4,1,0,2.7,0,1.5,4.4,72.5
#2000-08-03 08:00:00#,58.5,37.3,30,39.1,11.9,43.9,26.4,47.4,16.2,3.7,76.5
#2000-08-04 08:00:00#,.5,12.2,.7,0,0,.7,15.1,1.9,0,2.1,95.7
#2000-08-05 08:00:00#,5.4,87.9,.9,6.9,17,1.3,16.1,42.8,21.3,1.7,116
#2000-08-06 08:00:00#,15.1,0,40.6,1,20.4,11.2,18.9,27.6,16.5,2.6,113
#2000-08-07 08:00:00#,0,0,.8,3.8,0,5.5,6.6,.5,0,2.8,85.4
#2000-08-08 08:00:00#,2.5,0,68.3,0,1,0,1.2,1.2,0,4,60.3
#2000-08-09 08:00:00#,0,0,0,0,0,0,0,0,0,2.5,57.8
#2000-08-10 08:00:00#,0,0,0,0,0,0,0,0,0,3.2,38.6
#2000-08-11 08:00:00#,0,0,0,0,0,0,0,0,0,4.6,39
#2000-08-12 08:00:00#,0,0,0,0,0,0,0,0,0,4.4,33.6
#2000-08-13 08:00:00#,0,0,0,0,0,0,10.4,0,0,3.6,36.5
#2000-08-14 08:00:00#,.3,19.2,0,0,0,16.5,0,9.4,0,3.5,34.7
#2000-08-15 08:00:00#,0,.3,0,0,0,0,3.2,0,0,2.7,35.9
#2000-08-16 08:00:00#,1.3,0,14.5,.1,.1,13,0,5.8,21.9,2.5,37.8
#2000-08-17 08:00:00#,0,0,0,0,0,0,19.1,0,0,3,46.5
#2000-08-18 08:00:00#,15.1,16,4.2,0,0,1.2,0,1.1,.6,4,39
#2000-08-19 08:00:00#,0,0,0,0,0,0,.1,0,0,3.8,40.3
#2000-08-20 08:00:00#,0,0,0,0,0,0,0,0,0,3.3,32.5
#2000-08-21 08:00:00#,0,0,0,0,0,0,0,0,0,4,28.1
#2000-08-22 08:00:00#,0,1.3,0,0,3.8,0,0,0,0,4,27.2
#2000-08-23 08:00:00#,0,0,0,0,0,0,0,0,0,3.7,23.8
#2000-08-24 08:00:00#,10,1.1,0,26.4,.8,0,1.2,0,14.5,3,24.3
#2000-08-25 08:00:00#,0,.1,13.8,22.1,3,0,.4,0,34.6,4.4,30.1
#2000-08-26 08:00:00#,10.2,0,.2,48.8,4.8,0,2.4,.1,1.6,4.5,34
#2000-08-27 08:00:00#,.2,0,0,0,0,0,0,0,0,2.6,37.1
#2000-08-28 08:00:00#,0,0,0,0,0,0,.2,0,0,3.1,35.1
#2000-08-29 08:00:00#,0,0,0,19.2,0,0,0,0,8.7,3.9,30.5
#2000-08-30 08:00:00#,0,0,0,0,0,0,.3,0,1.9,4,32.3
#2000-08-31 08:00:00#,0,1.5,0,0,3.2,0,3.3,.2,0,3.1,29.7
#2000-09-01 08:00:00#,0,0,0,.1,.2,.3,.1,0,.4,2.2,28.3
#2000-09-02 08:00:00#,20.4,10.5,42.9,6.9,26.9,20.8,0,14.9,6.9,2.4,28.9
#2000-09-03 08:00:00#,2,10.5,11,0,5.6,5.6,10.7,17.7,5.6,2.1,46.7
#2000-09-04 08:00:00#,8.6,0,0,0,0,0,.4,0,0,2.9,53.3
#2000-09-05 08:00:00#,.1,3.8,12.4,4.9,.7,2.8,0,3,2.2,3.3,35.2
#2000-09-06 08:00:00#,0,0,1.9,.2,0,1.5,.6,1,.1,4.3,39
#2000-09-07 08:00:00#,0,0,0,0,0,.1,0,.5,0,4,31.8
#2000-09-08 08:00:00#,0,.8,1.1,0,1.3,.5,0,0,.5,2,26.8
#2000-09-09 08:00:00#,0,0,0,0,0,0,.2,0,0,2.6,30.5
#2000-09-10 08:00:00#,0,0,0,0,0,0,0,0,0,4,27.1
#2000-09-11 08:00:00#,0,0,0,0,0,0,0,0,0,4.3,24.6
#2000-09-12 08:00:00#,0,0,0,0,0,0,0,0,0,5.4,19.2
#2000-09-13 08:00:00#,0,0,0,0,0,0,0,0,0,5.4,15.1
#2000-09-14 08:00:00#,0,0,0,0,0,0,0,0,0,5.2,10.6
#2000-09-15 08:00:00#,0,0,0,0,0,0,0,0,0,5.5,10.1
#2000-09-16 08:00:00#,0,0,0,0,0,0,0,0,0,5.2,11.4
#2000-09-17 08:00:00#,0,0,0,0,0,0,0,0,0,4,8.7
#2000-09-18 08:00:00#,0,0,0,0,.8,0,0,0,0,3.4,9.3
#2000-09-19 08:00:00#,0,0,0,0,0,0,0,0,0,3.7,9.1
#2000-09-20 08:00:00#,.8,.1,.7,0,0,.3,0,3,0,2.6,11.3
#2000-09-21 08:00:00#,.8,8.5,2,24.3,6.8,.1,2,6.8,2.1,2.9,10.6
#2000-09-22 08:00:00#,0,0,0,0,0,0,.3,0,0,2.9,16.2
#2000-09-23 08:00:00#,17,34.5,9.6,6.1,6.6,10.5,0,12.3,3.9,5.8,19.3
#2000-09-24 08:00:00#,.7,0,0,.3,8.6,0,16.1,0,0,3.1,23.2
#2000-09-25 08:00:00#,.6,.5,0,4.9,1.4,.5,0,2,.6,3.4,19.9
#2000-09-26 08:00:00#,7.8,10.3,0,9.4,3.7,0,0,0,4.8,2.8,20.3
#2000-09-27 08:00:00#,0,0,0,0,0,0,0,0,0,3,19.9
#2000-09-28 08:00:00#,2.4,0,1.7,1.8,2.8,0,0,0,1.5,2.6,16.8
#2000-09-29 08:00:00#,.8,0,0,6.6,0,0,.1,0,0,2.3,17.4
#2000-09-30 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,15.9
#2000-10-01 08:00:00#,.3,0,0,0,0,0,0,0,0,3.4,13.7
#2000-10-02 08:00:00#,.3,0,0,0,0,0,0,0,0,4.1,15.9
#2000-10-03 08:00:00#,0,.2,0,0,.7,.4,0,0,1.4,3.5,14.3
#2000-10-04 08:00:00#,.4,8.2,0,0,5.5,0,.1,0,13.3,2.2,13.4
#2000-10-05 08:00:00#,0,15.1,.3,0,.2,.2,1,0,0,3.8,15.6
#2000-10-06 08:00:00#,2.5,1.4,5.4,9.4,0,.1,0,0,0,2.7,15.5
#2000-10-07 08:00:00#,0,0,0,0,5,9.9,0,0,.1,2.9,15.3
#2000-10-08 08:00:00#,.4,0,3.3,0,0,0,0,0,0,3.2,16.5
#2000-10-09 08:00:00#,0,0,0,0,0,0,0,0,0,3,15.3
#2000-10-10 08:00:00#,0,0,0,0,0,0,0,0,0,2.8,12.8
#2000-10-11 08:00:00#,0,0,0,0,0,0,0,0,.1,2.8,14.8
#2000-10-12 08:00:00#,.2,1.5,3.1,2.8,0,5.4,0,2.5,0,3.5,14.1
#2000-10-13 08:00:00#,15.3,9.5,12,10,13.1,21,3.2,8,11.5,.7,17.7
#2000-10-14 08:00:00#,27.2,16.4,13.3,10.7,15.5,22.7,14.3,13.7,20.2,1.5,27.4
#2000-10-15 08:00:00#,3.2,0,1.5,.7,.5,.9,23.9,0,.4,1.4,40.1
#2000-10-16 08:00:00#,0,0,0,0,0,0,.2,0,0,2,32.7
#2000-10-17 08:00:00#,0,0,0,0,0,0,0,0,0,3,28
#2000-10-18 08:00:00#,1.2,2.6,0,0,1,3.3,0,1.6,1.5,1.6,23.5
#2000-10-19 08:00:00#,22.3,7.8,10.5,11.8,16.2,22.9,1.2,4.8,15.3,1.1,21.9
#2000-10-20 08:00:00#,70.8,27.1,42.3,34.1,30.8,49.3,18,31.7,42.4,1,25.7
#2000-10-21 08:00:00#,53.1,32.5,25.2,30,30.2,28.5,48,11.1,27.3,2,94.9
#2000-10-22 08:00:00#,47.9,26.9,25.8,41.6,30.7,27.1,37.5,21.2,29.1,.2,135
#2000-10-23 08:00:00#,0,0,0,0,0,0,35.1,0,.8,.8,146
#2000-10-24 08:00:00#,0,0,0,0,0,0,0,0,0,2.7,72.1
#2000-10-25 08:00:00#,53.2,.2,54,17.1,13.8,32.8,0,7.3,0,2.3,43.5
