"时间","茶园","腰古","里洞","天堂","樟田","共成","新兴","稔村","南盛","蒸发","流量"
#1990-10-24 08:00:00#,6.4,12.8,11.6,4.2,19.9,5.3,13.6,5.7,20.8,2,10.5
#1990-10-25 08:00:00#,0,0,0,0,0,0,0,0,0,3.9,16.4
#1990-10-26 08:00:00#,0,0,0,0,0,0,0,.1,0,3.4,14.3
#1990-10-27 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,15
#1990-10-28 08:00:00#,0,0,0,0,0,0,0,0,0,2.6,15
#1990-10-29 08:00:00#,0,0,0,0,0,0,0,0,0,3,14.3
#1990-10-30 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,12.3
#1990-10-31 08:00:00#,0,0,0,0,0,0,0,0,0,1.9,11.7
#1990-11-01 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,10.5
#1990-11-02 08:00:00#,0,0,0,0,0,0,0,0,0,2.9,9.9
#1990-11-03 08:00:00#,0,.3,0,.1,1,2,2.2,.8,.6,2.3,9.9
#1990-11-04 08:00:00#,16.8,31,34.8,38.5,30.6,34.4,30.8,25.7,35.7,1.4,11.1
#1990-11-05 08:00:00#,2.5,9.5,1.8,7.3,10.3,5.7,8.2,5.8,18.8,1.3,23.7
#1990-11-06 08:00:00#,1.1,0,.3,0,.3,1.2,.3,0,0,1.3,31.3
#1990-11-07 08:00:00#,7.2,13.3,18.7,3,21.7,55,32.6,10.3,19.4,1.3,23.7
#1990-11-08 08:00:00#,47,46.1,64.1,34.5,34,66.1,47.6,40.7,33.6,.6,97.5
#1990-11-09 08:00:00#,0,0,0,0,0,0,0,0,0,6.5,125
#1990-11-10 08:00:00#,0,0,0,0,0,0,0,0,0,3,45.1
#1990-11-11 08:00:00#,0,0,0,0,0,0,0,.1,0,2.7,22.8
#1990-11-12 08:00:00#,0,0,0,0,0,0,0,.1,0,3.2,20.2
#1990-11-13 08:00:00#,0,0,0,0,0,0,0,0,0,3.3,18.7
#1990-11-14 08:00:00#,0,0,0,0,0,0,0,0,0,3,17.9
#1990-11-15 08:00:00#,33.4,46.6,34.9,29.1,37.2,51.5,50.5,67,34.6,2.1,17.2
#1990-11-16 08:00:00#,9.8,42.5,38.5,28,39,89.8,63.8,39.1,44.8,2.5,92.2
#1990-11-17 08:00:00#,63.2,26.7,51.3,33.4,34,153.8,56.2,57.1,36.2,2.1,210
#1990-11-18 08:00:00#,41.3,5.9,10.2,2.2,2.2,26.7,8.3,14,6,0,286
#1990-11-19 08:00:00#,1.3,0,0,0,0,0,0,0,0,.2,156
#1990-11-20 08:00:00#,0,0,0,0,0,0,0,0,0,4,68.9
#1990-11-21 08:00:00#,0,0,0,0,0,0,0,0,0,2.9,43
#1990-11-22 08:00:00#,0,0,0,0,0,0,0,0,0,2.6,35.4
#1990-11-23 08:00:00#,0,0,0,0,0,0,0,0,0,1.9,36.5
#1990-11-24 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,28.4
#1990-11-25 08:00:00#,0,0,0,0,0,0,0,0,0,2.1,23.7
#1990-11-26 08:00:00#,0,.1,0,0,0,0,0,0,0,2.1,25.5
#1990-11-27 08:00:00#,0,0,0,0,0,0,0,0,0,2.5,23.7
#1990-11-28 08:00:00#,0,.2,0,0,0,0,0,0,0,2.2,23.7
#1990-11-29 08:00:00#,0,0,0,0,0,0,0,0,0,3.1,23.7
#1990-11-30 08:00:00#,0,.1,0,0,0,0,0,0,0,4.6,22.8
#1990-12-01 08:00:00#,0,0,0,0,0,0,0,0,0,3.7,22
#1990-12-02 08:00:00#,0,0,0,0,0,0,0,0,0,2.8,21.1
#1990-12-03 08:00:00#,0,0,0,0,0,0,0,0,0,2.7,21.1
#1990-12-04 08:00:00#,0,0,.1,0,0,0,0,.1,0,2.1,20.2
#1990-12-05 08:00:00#,0,0,.1,0,0,0,0,0,0,2,21.1
#1990-12-06 08:00:00#,0,0,0,0,0,0,0,0,0,2,20.2
#1990-12-07 08:00:00#,0,.1,0,0,0,0,0,0,0,2.1,19.4
#1990-12-08 08:00:00#,0,0,0,0,0,0,0,0,0,1.5,19.4
#1990-12-09 08:00:00#,0,0,0,0,0,0,0,0,0,1.8,20.2
#1990-12-10 08:00:00#,0,0,0,0,0,0,0,.1,0,1.5,17.9
#1990-12-11 08:00:00#,0,0,0,0,0,0,0,0,0,1.2,23.7
#1990-12-12 08:00:00#,0,0,0,0,0,0,0,0,0,1.9,24.1
#1990-12-13 08:00:00#,0,0,0,0,0,0,0,.2,0,1,23.3
#1990-12-14 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,24.1
#1990-12-15 08:00:00#,0,0,.1,0,0,0,0,0,0,2.1,23.3
#1990-12-16 08:00:00#,0,0,0,0,0,0,0,0,0,2.1,22.6
#1990-12-17 08:00:00#,0,0,.1,0,0,0,0,0,0,1.8,21.9
#1990-12-18 08:00:00#,0,0,0,0,0,0,0,0,0,2.3,20
#1990-12-19 08:00:00#,0,0,0,0,0,0,0,0,0,1.4,20
#1990-12-20 08:00:00#,0,.1,0,0,.1,.5,.2,0,0,1.4,20
#1990-12-21 08:00:00#,0,0,0,0,0,0,0,0,0,1.3,20.6
#1990-12-22 08:00:00#,0,0,0,0,0,0,0,0,0,3,20
#1990-12-23 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,18.7
#1990-12-24 08:00:00#,0,0,0,0,0,0,0,0,0,2.2,18.7
#1990-12-25 08:00:00#,.1,0,0,0,.2,0,0,0,0,.5,20
#1990-12-26 08:00:00#,.1,0,0,0,0,0,0,0,0,1.7,20
#1990-12-27 08:00:00#,0,0,0,0,0,0,0,0,0,1.5,20
#1990-12-28 08:00:00#,0,0,0,0,0,0,0,0,0,1.3,20.6
#1990-12-29 08:00:00#,0,0,0,0,0,0,0,.1,0,1,20.6
#1990-12-30 08:00:00#,0,0,0,0,0,0,0,.3,0,.8,20
#1990-12-31 08:00:00#,0,.1,0,0,0,0,0,0,0,2.1,20
