time_start,time_end,evaporation_mm,daily_evaporation_label,evaporation_method,discharge_m3s,discharge_quality,all_fields_present
1992-09-07 20:00:00,1992-09-07 21:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,288.0,linear_interpolated_instantaneous,True
1992-09-07 21:00:00,1992-09-07 22:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,284.0,observed_instantaneous,True
1992-09-07 22:00:00,1992-09-07 23:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,281.0,linear_interpolated_instantaneous,True
1992-09-07 23:00:00,1992-09-08 00:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,278.0,observed_instantaneous,True
1992-09-08 00:00:00,1992-09-08 01:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,282.0,observed_instantaneous,True
1992-09-08 01:00:00,1992-09-08 02:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,294.0,observed_instantaneous,True
1992-09-08 02:00:00,1992-09-08 03:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,312.5,linear_interpolated_instantaneous,True
1992-09-08 03:00:00,1992-09-08 04:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,331.0,observed_instantaneous,True
1992-09-08 04:00:00,1992-09-08 05:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,356.5,linear_interpolated_instantaneous,True
1992-09-08 05:00:00,1992-09-08 06:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,382.0,observed_instantaneous,True
1992-09-08 06:00:00,1992-09-08 07:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,402.0,linear_interpolated_instantaneous,True
1992-09-08 07:00:00,1992-09-08 08:00:00,0.0166666666666666,1992-09-08 08:00:00,daily_total_divided_by_24,422.0,observed_instantaneous,True
1992-09-08 08:00:00,1992-09-08 09:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,426.5,linear_interpolated_instantaneous,True
1992-09-08 09:00:00,1992-09-08 10:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,431.0,observed_instantaneous,True
1992-09-08 10:00:00,1992-09-08 11:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,429.0,observed_instantaneous,True
1992-09-08 11:00:00,1992-09-08 12:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,426.0,observed_instantaneous,True
1992-09-08 12:00:00,1992-09-08 13:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,422.0,linear_interpolated_instantaneous,True
1992-09-08 13:00:00,1992-09-08 14:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,418.0,observed_instantaneous,True
1992-09-08 14:00:00,1992-09-08 15:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,407.0,linear_interpolated_instantaneous,True
1992-09-08 15:00:00,1992-09-08 16:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,396.0,observed_instantaneous,True
1992-09-08 16:00:00,1992-09-08 17:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,378.0,linear_interpolated_instantaneous,True
1992-09-08 17:00:00,1992-09-08 18:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,360.0,observed_instantaneous,True
1992-09-08 18:00:00,1992-09-08 19:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,342.5,linear_interpolated_instantaneous,True
1992-09-08 19:00:00,1992-09-08 20:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,325.0,observed_instantaneous,True
1992-09-08 20:00:00,1992-09-08 21:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,306.5,linear_interpolated_instantaneous,True
1992-09-08 21:00:00,1992-09-08 22:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,288.0,observed_instantaneous,True
1992-09-08 22:00:00,1992-09-08 23:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,272.0,linear_interpolated_instantaneous,True
1992-09-08 23:00:00,1992-09-09 00:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,256.0,observed_instantaneous,True
1992-09-09 00:00:00,1992-09-09 01:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,242.0,linear_interpolated_instantaneous,True
1992-09-09 01:00:00,1992-09-09 02:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,228.0,observed_instantaneous,True
1992-09-09 02:00:00,1992-09-09 03:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,218.25,linear_interpolated_instantaneous,True
1992-09-09 03:00:00,1992-09-09 04:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,208.5,linear_interpolated_instantaneous,True
1992-09-09 04:00:00,1992-09-09 05:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,198.75,linear_interpolated_instantaneous,True
1992-09-09 05:00:00,1992-09-09 06:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,189.0,observed_instantaneous,True
1992-09-09 06:00:00,1992-09-09 07:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,181.0,linear_interpolated_instantaneous,True
1992-09-09 07:00:00,1992-09-09 08:00:00,0.0833333333333333,1992-09-09 08:00:00,daily_total_divided_by_24,173.0,observed_instantaneous,True
1992-09-09 08:00:00,1992-09-09 09:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,166.75,linear_interpolated_instantaneous,True
1992-09-09 09:00:00,1992-09-09 10:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,160.5,linear_interpolated_instantaneous,True
1992-09-09 10:00:00,1992-09-09 11:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,154.25,linear_interpolated_instantaneous,True
1992-09-09 11:00:00,1992-09-09 12:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,148.0,observed_instantaneous,True
1992-09-09 12:00:00,1992-09-09 13:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,144.25,linear_interpolated_instantaneous,True
1992-09-09 13:00:00,1992-09-09 14:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,140.5,linear_interpolated_instantaneous,True
1992-09-09 14:00:00,1992-09-09 15:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,136.75,linear_interpolated_instantaneous,True
1992-09-09 15:00:00,1992-09-09 16:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,133.0,observed_instantaneous,True
1992-09-09 16:00:00,1992-09-09 17:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,129.75,linear_interpolated_instantaneous,True
1992-09-09 17:00:00,1992-09-09 18:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,126.5,linear_interpolated_instantaneous,True
1992-09-09 18:00:00,1992-09-09 19:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,123.25,linear_interpolated_instantaneous,True
1992-09-09 19:00:00,1992-09-09 20:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,120.0,observed_instantaneous,True
1992-09-09 20:00:00,1992-09-09 21:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,120.0,linear_interpolated_instantaneous,True
1992-09-09 21:00:00,1992-09-09 22:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,120.0,observed_instantaneous,True
1992-09-09 22:00:00,1992-09-09 23:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,121.0,observed_instantaneous,True
1992-09-09 23:00:00,1992-09-10 00:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,127.0,observed_instantaneous,True
1992-09-10 00:00:00,1992-09-10 01:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,132.0,linear_interpolated_instantaneous,True
1992-09-10 01:00:00,1992-09-10 02:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,137.0,observed_instantaneous,True
1992-09-10 02:00:00,1992-09-10 03:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,137.0,observed_instantaneous,True
1992-09-10 03:00:00,1992-09-10 04:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,134.0,observed_instantaneous,True
1992-09-10 04:00:00,1992-09-10 05:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,129.75,linear_interpolated_instantaneous,True
1992-09-10 05:00:00,1992-09-10 06:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,125.5,linear_interpolated_instantaneous,True
1992-09-10 06:00:00,1992-09-10 07:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,121.25,linear_interpolated_instantaneous,True
1992-09-10 07:00:00,1992-09-10 08:00:00,0.1458333333333333,1992-09-10 08:00:00,daily_total_divided_by_24,117.0,observed_instantaneous,True
1992-09-10 08:00:00,1992-09-10 09:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,113.5,linear_interpolated_instantaneous,True
1992-09-10 09:00:00,1992-09-10 10:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,110.0,observed_instantaneous,True
1992-09-10 10:00:00,1992-09-10 11:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,107.91666666666669,linear_interpolated_instantaneous,True
1992-09-10 11:00:00,1992-09-10 12:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,105.83333333333331,linear_interpolated_instantaneous,True
1992-09-10 12:00:00,1992-09-10 13:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,103.75,linear_interpolated_instantaneous,True
1992-09-10 13:00:00,1992-09-10 14:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,101.66666666666669,linear_interpolated_instantaneous,True
1992-09-10 14:00:00,1992-09-10 15:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,99.58333333333331,linear_interpolated_instantaneous,True
1992-09-10 15:00:00,1992-09-10 16:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,97.5,observed_instantaneous,True
1992-09-10 16:00:00,1992-09-10 17:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,95.65,linear_interpolated_instantaneous,True
1992-09-10 17:00:00,1992-09-10 18:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,93.8,linear_interpolated_instantaneous,True
1992-09-10 18:00:00,1992-09-10 19:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,91.95,linear_interpolated_instantaneous,True
1992-09-10 19:00:00,1992-09-10 20:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,90.1,observed_instantaneous,True
1992-09-10 20:00:00,1992-09-10 21:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,88.925,linear_interpolated_instantaneous,True
1992-09-10 21:00:00,1992-09-10 22:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,87.75,linear_interpolated_instantaneous,True
1992-09-10 22:00:00,1992-09-10 23:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,86.575,linear_interpolated_instantaneous,True
1992-09-10 23:00:00,1992-09-11 00:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,85.4,observed_instantaneous,True
1992-09-11 00:00:00,1992-09-11 01:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,84.66666666666667,linear_interpolated_instantaneous,True
1992-09-11 01:00:00,1992-09-11 02:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,83.93333333333334,linear_interpolated_instantaneous,True
1992-09-11 02:00:00,1992-09-11 03:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,83.2,linear_interpolated_instantaneous,True
1992-09-11 03:00:00,1992-09-11 04:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,82.46666666666667,linear_interpolated_instantaneous,True
1992-09-11 04:00:00,1992-09-11 05:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,81.73333333333333,linear_interpolated_instantaneous,True
1992-09-11 05:00:00,1992-09-11 06:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,81.0,observed_instantaneous,True
1992-09-11 06:00:00,1992-09-11 07:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,77.2,linear_interpolated_instantaneous,True
1992-09-11 07:00:00,1992-09-11 08:00:00,0.125,1992-09-11 08:00:00,daily_total_divided_by_24,73.4,observed_instantaneous,True
1992-09-11 08:00:00,1992-09-11 09:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,71.45,linear_interpolated_instantaneous,True
1992-09-11 09:00:00,1992-09-11 10:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,69.5,linear_interpolated_instantaneous,True
1992-09-11 10:00:00,1992-09-11 11:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,67.55000000000001,linear_interpolated_instantaneous,True
1992-09-11 11:00:00,1992-09-11 12:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,65.60000000000001,linear_interpolated_instantaneous,True
1992-09-11 12:00:00,1992-09-11 13:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,63.650000000000006,linear_interpolated_instantaneous,True
1992-09-11 13:00:00,1992-09-11 14:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,61.7,observed_instantaneous,True
1992-09-11 14:00:00,1992-09-11 15:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,61.7,observed_instantaneous,True
1992-09-11 15:00:00,1992-09-11 16:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,62.7,observed_instantaneous,True
1992-09-11 16:00:00,1992-09-11 17:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,63.225,linear_interpolated_instantaneous,True
1992-09-11 17:00:00,1992-09-11 18:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,63.75,linear_interpolated_instantaneous,True
1992-09-11 18:00:00,1992-09-11 19:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,64.275,linear_interpolated_instantaneous,True
1992-09-11 19:00:00,1992-09-11 20:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,64.8,observed_instantaneous,True
1992-09-11 20:00:00,1992-09-11 21:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,64.8,linear_interpolated_instantaneous,True
1992-09-11 21:00:00,1992-09-11 22:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,64.8,linear_interpolated_instantaneous,True
1992-09-11 22:00:00,1992-09-11 23:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,64.8,linear_interpolated_instantaneous,True
1992-09-11 23:00:00,1992-09-12 00:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,64.8,observed_instantaneous,True
1992-09-12 00:00:00,1992-09-12 01:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,66.675,linear_interpolated_instantaneous,True
1992-09-12 01:00:00,1992-09-12 02:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,68.55,linear_interpolated_instantaneous,True
1992-09-12 02:00:00,1992-09-12 03:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,70.425,linear_interpolated_instantaneous,True
1992-09-12 03:00:00,1992-09-12 04:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,72.3,observed_instantaneous,True
1992-09-12 04:00:00,1992-09-12 05:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,72.3,linear_interpolated_instantaneous,True
1992-09-12 05:00:00,1992-09-12 06:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,72.3,observed_instantaneous,True
1992-09-12 06:00:00,1992-09-12 07:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,69.65,linear_interpolated_instantaneous,True
1992-09-12 07:00:00,1992-09-12 08:00:00,0.1708333333333333,1992-09-12 08:00:00,daily_total_divided_by_24,67.0,observed_instantaneous,True
1992-09-12 08:00:00,1992-09-12 09:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,64.875,linear_interpolated_instantaneous,True
1992-09-12 09:00:00,1992-09-12 10:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,62.75,linear_interpolated_instantaneous,True
1992-09-12 10:00:00,1992-09-12 11:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,60.625,linear_interpolated_instantaneous,True
1992-09-12 11:00:00,1992-09-12 12:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,58.5,observed_instantaneous,True
1992-09-12 12:00:00,1992-09-12 13:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,57.95,linear_interpolated_instantaneous,True
1992-09-12 13:00:00,1992-09-12 14:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,57.4,observed_instantaneous,True
1992-09-12 14:00:00,1992-09-12 15:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,57.4,observed_instantaneous,True
1992-09-12 15:00:00,1992-09-12 16:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,59.5,observed_instantaneous,True
1992-09-12 16:00:00,1992-09-12 17:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,62.15,linear_interpolated_instantaneous,True
1992-09-12 17:00:00,1992-09-12 18:00:00,0.1166666666666666,1992-09-13 08:00:00,daily_total_divided_by_24,64.8,observed_instantaneous,True
