time_end,discharge_m3s,discharge_quality
1992-09-07 14:00:00,302.0,linear_interpolated_instantaneous
1992-09-07 15:00:00,296.0,linear_interpolated_instantaneous
1992-09-07 16:00:00,290.0,observed_instantaneous
1992-09-07 17:00:00,290.0,linear_interpolated_instantaneous
1992-09-07 18:00:00,290.0,observed_instantaneous
1992-09-07 19:00:00,291.0,linear_interpolated_instantaneous
1992-09-07 20:00:00,292.0,observed_instantaneous
1992-09-07 21:00:00,288.0,linear_interpolated_instantaneous
1992-09-07 22:00:00,284.0,observed_instantaneous
1992-09-07 23:00:00,281.0,linear_interpolated_instantaneous
1992-09-08 00:00:00,278.0,observed_instantaneous
1992-09-08 01:00:00,282.0,observed_instantaneous
1992-09-08 02:00:00,294.0,observed_instantaneous
1992-09-08 03:00:00,312.5,linear_interpolated_instantaneous
1992-09-08 04:00:00,331.0,observed_instantaneous
1992-09-08 05:00:00,356.5,linear_interpolated_instantaneous
1992-09-08 06:00:00,382.0,observed_instantaneous
1992-09-08 07:00:00,402.0,linear_interpolated_instantaneous
1992-09-08 08:00:00,422.0,observed_instantaneous
1992-09-08 09:00:00,426.5,linear_interpolated_instantaneous
1992-09-08 10:00:00,431.0,observed_instantaneous
1992-09-08 11:00:00,429.0,observed_instantaneous
1992-09-08 12:00:00,426.0,observed_instantaneous
1992-09-08 13:00:00,422.0,linear_interpolated_instantaneous
1992-09-08 14:00:00,418.0,observed_instantaneous
1992-09-08 15:00:00,407.0,linear_interpolated_instantaneous
1992-09-08 16:00:00,396.0,observed_instantaneous
1992-09-08 17:00:00,378.0,linear_interpolated_instantaneous
1992-09-08 18:00:00,360.0,observed_instantaneous
1992-09-08 19:00:00,342.5,linear_interpolated_instantaneous
1992-09-08 20:00:00,325.0,observed_instantaneous
1992-09-08 21:00:00,306.5,linear_interpolated_instantaneous
1992-09-08 22:00:00,288.0,observed_instantaneous
1992-09-08 23:00:00,272.0,linear_interpolated_instantaneous
1992-09-09 00:00:00,256.0,observed_instantaneous
1992-09-09 01:00:00,242.0,linear_interpolated_instantaneous
1992-09-09 02:00:00,228.0,observed_instantaneous
1992-09-09 03:00:00,218.25,linear_interpolated_instantaneous
1992-09-09 04:00:00,208.5,linear_interpolated_instantaneous
1992-09-09 05:00:00,198.75,linear_interpolated_instantaneous
1992-09-09 06:00:00,189.0,observed_instantaneous
1992-09-09 07:00:00,181.0,linear_interpolated_instantaneous
1992-09-09 08:00:00,173.0,observed_instantaneous
1992-09-09 09:00:00,166.75,linear_interpolated_instantaneous
1992-09-09 10:00:00,160.5,linear_interpolated_instantaneous
1992-09-09 11:00:00,154.25,linear_interpolated_instantaneous
1992-09-09 12:00:00,148.0,observed_instantaneous
1992-09-09 13:00:00,144.25,linear_interpolated_instantaneous
1992-09-09 14:00:00,140.5,linear_interpolated_instantaneous
1992-09-09 15:00:00,136.75,linear_interpolated_instantaneous
1992-09-09 16:00:00,133.0,observed_instantaneous
1992-09-09 17:00:00,129.75,linear_interpolated_instantaneous
1992-09-09 18:00:00,126.5,linear_interpolated_instantaneous
1992-09-09 19:00:00,123.25,linear_interpolated_instantaneous
1992-09-09 20:00:00,120.0,observed_instantaneous
1992-09-09 21:00:00,120.0,linear_interpolated_instantaneous
1992-09-09 22:00:00,120.0,observed_instantaneous
1992-09-09 23:00:00,121.0,observed_instantaneous
1992-09-10 00:00:00,127.0,observed_instantaneous
1992-09-10 01:00:00,132.0,linear_interpolated_instantaneous
1992-09-10 02:00:00,137.0,observed_instantaneous
1992-09-10 03:00:00,137.0,observed_instantaneous
1992-09-10 04:00:00,134.0,observed_instantaneous
1992-09-10 05:00:00,129.75,linear_interpolated_instantaneous
1992-09-10 06:00:00,125.5,linear_interpolated_instantaneous
1992-09-10 07:00:00,121.25,linear_interpolated_instantaneous
1992-09-10 08:00:00,117.0,observed_instantaneous
1992-09-10 09:00:00,113.5,linear_interpolated_instantaneous
1992-09-10 10:00:00,110.0,observed_instantaneous
1992-09-10 11:00:00,107.91666666666669,linear_interpolated_instantaneous
1992-09-10 12:00:00,105.83333333333331,linear_interpolated_instantaneous
1992-09-10 13:00:00,103.75,linear_interpolated_instantaneous
1992-09-10 14:00:00,101.66666666666669,linear_interpolated_instantaneous
1992-09-10 15:00:00,99.58333333333331,linear_interpolated_instantaneous
1992-09-10 16:00:00,97.5,observed_instantaneous
1992-09-10 17:00:00,95.65,linear_interpolated_instantaneous
1992-09-10 18:00:00,93.8,linear_interpolated_instantaneous
1992-09-10 19:00:00,91.95,linear_interpolated_instantaneous
1992-09-10 20:00:00,90.1,observed_instantaneous
1992-09-10 21:00:00,88.925,linear_interpolated_instantaneous
1992-09-10 22:00:00,87.75,linear_interpolated_instantaneous
1992-09-10 23:00:00,86.575,linear_interpolated_instantaneous
1992-09-11 00:00:00,85.4,observed_instantaneous
1992-09-11 01:00:00,84.66666666666667,linear_interpolated_instantaneous
1992-09-11 02:00:00,83.93333333333334,linear_interpolated_instantaneous
1992-09-11 03:00:00,83.2,linear_interpolated_instantaneous
1992-09-11 04:00:00,82.46666666666667,linear_interpolated_instantaneous
1992-09-11 05:00:00,81.73333333333333,linear_interpolated_instantaneous
1992-09-11 06:00:00,81.0,observed_instantaneous
1992-09-11 07:00:00,77.2,linear_interpolated_instantaneous
1992-09-11 08:00:00,73.4,observed_instantaneous
1992-09-11 09:00:00,71.45,linear_interpolated_instantaneous
1992-09-11 10:00:00,69.5,linear_interpolated_instantaneous
1992-09-11 11:00:00,67.55000000000001,linear_interpolated_instantaneous
1992-09-11 12:00:00,65.60000000000001,linear_interpolated_instantaneous
1992-09-11 13:00:00,63.650000000000006,linear_interpolated_instantaneous
1992-09-11 14:00:00,61.7,observed_instantaneous
1992-09-11 15:00:00,61.7,observed_instantaneous
1992-09-11 16:00:00,62.7,observed_instantaneous
1992-09-11 17:00:00,63.225,linear_interpolated_instantaneous
1992-09-11 18:00:00,63.75,linear_interpolated_instantaneous
1992-09-11 19:00:00,64.275,linear_interpolated_instantaneous
1992-09-11 20:00:00,64.8,observed_instantaneous
1992-09-11 21:00:00,64.8,linear_interpolated_instantaneous
1992-09-11 22:00:00,64.8,linear_interpolated_instantaneous
1992-09-11 23:00:00,64.8,linear_interpolated_instantaneous
1992-09-12 00:00:00,64.8,observed_instantaneous
1992-09-12 01:00:00,66.675,linear_interpolated_instantaneous
1992-09-12 02:00:00,68.55,linear_interpolated_instantaneous
1992-09-12 03:00:00,70.425,linear_interpolated_instantaneous
1992-09-12 04:00:00,72.3,observed_instantaneous
1992-09-12 05:00:00,72.3,linear_interpolated_instantaneous
1992-09-12 06:00:00,72.3,observed_instantaneous
1992-09-12 07:00:00,69.65,linear_interpolated_instantaneous
1992-09-12 08:00:00,67.0,observed_instantaneous
1992-09-12 09:00:00,64.875,linear_interpolated_instantaneous
1992-09-12 10:00:00,62.75,linear_interpolated_instantaneous
1992-09-12 11:00:00,60.625,linear_interpolated_instantaneous
1992-09-12 12:00:00,58.5,observed_instantaneous
1992-09-12 13:00:00,57.95,linear_interpolated_instantaneous
1992-09-12 14:00:00,57.4,observed_instantaneous
1992-09-12 15:00:00,57.4,observed_instantaneous
1992-09-12 16:00:00,59.5,observed_instantaneous
1992-09-12 17:00:00,62.15,linear_interpolated_instantaneous
1992-09-12 18:00:00,64.8,observed_instantaneous
